"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","hosein-New-Server",,,,"User:","root"
"Cmdline:","dstat -m -c -d --output stat_spark_16_2133_2_0_8.csv",,,,"Date:","03 Jun 2018 17:16:15 EDT"

"memory usage",,,,"total cpu usage",,,,,,"dsk/total",
"used","buff","cach","free","usr","sys","idl","wai","hiq","siq","read","writ"
7401095168.0,11988992.0,5650763776.0,3674398720.0,75.126,2.764,19.347,2.010,0.0,0.754,173432832.0,0.0
7404441600.0,12021760.0,5813342208.0,3508441088.0,76.040,3.026,19.798,0.757,0.0,0.378,162172928.0,0.0
7405973504.0,12038144.0,5982195712.0,3338039296.0,76.090,2.989,18.306,1.494,0.0,1.121,168775680.0,0.0
7407738880.0,12038144.0,6150197248.0,3168272384.0,75.063,3.383,20.551,0.501,0.0,0.501,168583168.0,0.0
7410184192.0,13086720.0,6319476736.0,2995499008.0,74.032,3.496,20.225,1.373,0.0,0.874,170074112.0,114688.0
7400185856.0,13090816.0,6478213120.0,2846756864.0,75.819,2.645,20.277,0.504,0.0,0.756,159096832.0,0.0
7403491328.0,13103104.0,6645493760.0,2676158464.0,76.250,3.250,18.875,1.0,0.0,0.625,166764544.0,0.0
7406784512.0,13115392.0,6813777920.0,2504568832.0,75.094,3.379,20.025,0.876,0.0,0.626,168513536.0,0.0
7410872320.0,13115392.0,6984540160.0,2329718784.0,74.780,3.011,20.954,0.502,0.0,0.753,170573824.0,0.0
7412465664.0,13123584.0,7155847168.0,2156810240.0,75.188,2.506,20.301,1.504,0.0,0.501,170950656.0,229376.0
7412424704.0,13131776.0,7311544320.0,2001145856.0,77.039,3.639,18.444,0.627,0.0,0.251,155615232.0,0.0
7415324672.0,13148160.0,7478996992.0,1830776832.0,74.812,3.509,20.426,0.752,0.0,0.501,167772160.0,0.0
7417049088.0,13164544.0,7653662720.0,1654370304.0,75.063,3.258,20.426,0.752,0.0,0.501,173867008.0,0.0
7419207680.0,13164544.0,7822196736.0,1483677696.0,75.377,2.638,20.729,0.628,0.0,0.628,168968192.0,0.0
7420968960.0,13164544.0,7991562240.0,1312550912.0,74.465,3.396,21.132,0.755,0.0,0.252,169144320.0,0.0
7427883008.0,13185024.0,8145358848.0,1151819776.0,79.052,3.491,15.212,1.247,0.0,0.998,154005504.0,131072.0
7429554176.0,13197312.0,8304627712.0,990867456.0,76.250,2.875,19.0,1.500,0.0,0.375,158887936.0,0.0
7431262208.0,13201408.0,8479825920.0,813957120.0,75.472,3.145,20.377,0.755,0.0,0.252,175226880.0,0.0
7431786496.0,13201408.0,8649814016.0,643444736.0,75.220,2.893,21.006,0.629,0.0,0.252,169500672.0,0.0
7432753152.0,13205504.0,8817119232.0,475168768.0,74.502,3.109,19.776,1.493,0.0,1.119,167317504.0,0.0
7435395072.0,13250560.0,8976945152.0,312655872.0,76.125,3.625,18.625,1.250,0.0,0.375,159293440.0,122880.0
7436394496.0,13139968.0,9109147648.0,179564544.0,74.657,3.496,20.599,0.749,0.0,0.499,163512320.0,0.0
7436947456.0,13045760.0,9131909120.0,156344320.0,74.468,4.005,20.401,0.751,0.0,0.375,170033152.0,0.0
7436042240.0,13045760.0,9124499456.0,164659200.0,75.965,3.985,19.054,0.747,0.0,0.249,168206336.0,0.0
7437500416.0,13049856.0,9118920704.0,168775680.0,75.282,3.890,19.950,0.627,0.0,0.251,161177600.0,598016.0
7444127744.0,13094912.0,9116340224.0,164683776.0,80.552,3.137,6.650,8.908,0.0,0.753,158838784.0,172032.0
7444316160.0,13107200.0,9106669568.0,174153728.0,76.779,3.745,17.478,1.373,0.0,0.624,165605376.0,0.0
7446614016.0,13107200.0,9095704576.0,182820864.0,74.969,3.270,21.006,0.503,0.0,0.252,168587264.0,0.0
7449112576.0,13107200.0,9092038656.0,183988224.0,75.594,3.504,19.775,0.626,0.0,0.501,171569152.0,0.0
7458369536.0,13131776.0,9085751296.0,180994048.0,78.294,3.764,17.064,0.376,0.0,0.502,154456064.0,823296.0
7463469056.0,13156352.0,9078501376.0,183119872.0,79.574,3.759,15.539,0.627,0.0,0.501,164438016.0,204800.0
7464669184.0,13164544.0,9077886976.0,182525952.0,74.937,3.759,19.298,1.378,0.0,0.627,161206272.0,0.0
7463493632.0,13164544.0,9101635584.0,159952896.0,75.125,3.0,20.500,0.875,0.0,0.500,172716032.0,0.0
7463563264.0,13164544.0,9087430656.0,174088192.0,75.312,4.115,19.327,0.499,0.0,0.748,166563840.0,0.0
7465922560.0,13172736.0,9081937920.0,177213440.0,75.469,3.379,20.150,0.751,0.0,0.250,152928256.0,770048.0
7467765760.0,13197312.0,9082208256.0,175075328.0,73.848,4.483,20.050,1.121,0.0,0.498,168034304.0,143360.0
7474503680.0,13537280.0,9087516672.0,162689024.0,79.452,4.732,14.446,0.498,0.0,0.872,164814848.0,0.0
7475486720.0,13537280.0,9077456896.0,171765760.0,74.591,4.025,20.755,0.377,0.0,0.252,167366656.0,0.0
7475621888.0,13537280.0,9089699840.0,159387648.0,75.158,2.522,21.438,0.504,0.0,0.378,165154816.0,0.0
7478824960.0,13557760.0,9079939072.0,165924864.0,74.782,4.120,19.476,0.874,0.0,0.749,161685504.0,761856.0
7478677504.0,13565952.0,9075814400.0,170188800.0,75.439,3.133,20.551,0.501,0.0,0.376,167219200.0,159744.0
7479369728.0,13574144.0,9084731392.0,160571392.0,74.595,3.861,19.427,1.370,0.0,0.747,167452672.0,0.0
7480131584.0,13574144.0,9074597888.0,169943040.0,75.251,3.141,20.477,0.754,0.0,0.377,167317504.0,0.0
7480479744.0,13586432.0,9069383680.0,174796800.0,75.823,2.911,19.620,1.392,0.0,0.253,160288768.0,0.0
7481131008.0,13619200.0,9058066432.0,185430016.0,76.721,3.504,18.273,1.001,0.0,0.501,166215680.0,0.0
7482912768.0,13623296.0,9084690432.0,157020160.0,75.472,3.396,20.252,0.503,0.0,0.377,161509376.0,761856.0
7484747776.0,13635584.0,9080512512.0,159350784.0,76.316,3.759,18.672,0.627,0.0,0.627,173195264.0,135168.0
7488708608.0,13635584.0,9053102080.0,182800384.0,74.906,3.262,20.201,1.129,0.0,0.502,172367872.0,0.0
7481901056.0,13643776.0,9070817280.0,171884544.0,75.220,3.396,19.748,1.132,0.0,0.503,157679616.0,0.0
7483097088.0,13651968.0,9061142528.0,180355072.0,75.375,3.500,19.625,0.875,0.0,0.625,169574400.0,0.0
7483744256.0,13660160.0,9054863360.0,185978880.0,75.125,3.125,20.250,0.750,0.0,0.750,158580736.0,774144.0
7485247488.0,13672448.0,9054154752.0,185171968.0,79.349,3.880,15.519,1.001,0.0,0.250,175620096.0,155648.0
7485952000.0,13672448.0,9065758720.0,172863488.0,74.653,3.279,20.807,0.631,0.0,0.631,169984000.0,0.0
7486169088.0,13684736.0,9063903232.0,174489600.0,74.718,3.630,20.526,0.626,0.0,0.501,157609984.0,0.0
7487676416.0,13688832.0,9070428160.0,166453248.0,74.780,3.513,20.326,0.878,0.0,0.502,170430464.0,0.0
7488012288.0,13701120.0,9078824960.0,157708288.0,75.441,3.149,19.647,1.511,0.0,0.252,161669120.0,1617920.0
7488651264.0,13709312.0,9083817984.0,152068096.0,75.063,3.401,19.521,1.511,0.0,0.504,169447424.0,208896.0
7490310144.0,13709312.0,9090134016.0,144093184.0,74.439,3.865,19.825,1.122,0.0,0.748,164356096.0,0.0
7490961408.0,13729792.0,9083457536.0,150097920.0,75.032,3.531,19.546,1.261,0.0,0.631,165437440.0,0.0
7491784704.0,13729792.0,9088303104.0,144429056.0,75.157,3.388,19.824,1.129,0.0,0.502,168632320.0,0.0
7492059136.0,13737984.0,9089843200.0,142606336.0,74.194,4.715,19.603,0.868,0.0,0.620,165191680.0,1060864.0
7493201920.0,13746176.0,9090256896.0,141041664.0,74.685,3.904,20.529,0.630,0.0,0.252,170348544.0,163840.0
7494148096.0,13750272.0,9088614400.0,141733888.0,75.031,3.745,19.850,0.874,0.0,0.499,156266496.0,0.0
7496564736.0,13766656.0,9085431808.0,142483456.0,75.284,4.288,18.789,1.387,0.0,0.252,173010944.0,0.0
7497236480.0,13766656.0,9085751296.0,141492224.0,74.687,3.634,20.175,1.003,0.0,0.501,170242048.0,0.0
7498207232.0,13791232.0,9081331712.0,144916480.0,74.937,3.509,19.925,0.877,0.0,0.752,165244928.0,778240.0
7499358208.0,13791232.0,9081118720.0,143978496.0,75.284,3.279,19.924,0.883,0.0,0.631,169889792.0,0.0
7498850304.0,13807616.0,9084747776.0,140840960.0,74.0,4.375,20.250,0.875,0.0,0.500,153624576.0,143360.0
7502274560.0,13815808.0,9080283136.0,141873152.0,75.156,4.120,18.602,1.748,0.0,0.375,173248512.0,0.0
7502028800.0,13815808.0,9079762944.0,142639104.0,74.468,4.130,19.524,1.252,0.0,0.626,167485440.0,0.0
7503601664.0,13824000.0,9078165504.0,142655488.0,74.497,4.146,19.724,1.256,0.0,0.377,167432192.0,761856.0
7503884288.0,13824000.0,9078087680.0,142450688.0,74.623,3.769,20.352,0.754,0.0,0.503,169041920.0,0.0
7504506880.0,13848576.0,9077051392.0,142839808.0,74.129,4.478,20.025,0.871,0.0,0.498,162058240.0,143360.0
7505965056.0,13856768.0,9074802688.0,143622144.0,74.874,3.518,20.352,0.628,0.0,0.628,166408192.0,0.0
7508021248.0,13856768.0,9055195136.0,161173504.0,74.875,3.125,20.500,0.625,0.0,0.875,157282304.0,0.0
7509626880.0,13864960.0,9056980992.0,157773824.0,75.032,3.909,19.168,1.639,0.0,0.252,178642944.0,761856.0
7510179840.0,13864960.0,9059561472.0,154640384.0,74.657,2.747,20.724,0.999,0.0,0.874,164941824.0,0.0
7512363008.0,13893632.0,9031462912.0,180527104.0,75.375,4.0,18.875,1.125,0.0,0.625,165314560.0,139264.0
7513047040.0,13893632.0,9044254720.0,167051264.0,74.465,4.025,20.629,0.629,0.0,0.252,168538112.0,0.0
7511007232.0,13893632.0,9036029952.0,177315840.0,75.0,3.0,20.875,0.750,0.0,0.375,153505792.0,0.0
7511756800.0,13901824.0,9053454336.0,159133696.0,74.688,4.115,19.451,0.998,0.0,0.748,179318784.0,991232.0
7512133632.0,13905920.0,9050615808.0,161591296.0,74.595,3.861,20.423,0.747,0.0,0.374,159113216.0,0.0
7515521024.0,13926400.0,9035509760.0,173289472.0,75.344,4.130,18.773,1.252,0.0,0.501,171868160.0,176128.0
7514849280.0,13926400.0,9037471744.0,171999232.0,74.471,4.359,20.423,0.623,0.0,0.125,168787968.0,0.0
7516041216.0,13930496.0,9051738112.0,156536832.0,76.441,2.757,19.925,0.501,0.0,0.376,159625216.0,0.0
7516860416.0,13934592.0,9040408576.0,167043072.0,75.031,3.764,19.573,1.129,0.0,0.502,176168960.0,0.0
7517999104.0,13942784.0,9038712832.0,167591936.0,78.598,3.755,16.521,0.876,0.0,0.250,160018432.0,1077248.0
7520202752.0,13959168.0,9042984960.0,161099776.0,75.031,3.137,20.828,0.753,0.0,0.251,164831232.0,196608.0
7520026624.0,13959168.0,9020780544.0,183480320.0,74.532,4.120,20.599,0.375,0.0,0.375,170053632.0,0.0
7520657408.0,13963264.0,9019949056.0,183676928.0,75.094,3.004,20.275,0.876,0.0,0.751,160100352.0,0.0
7521673216.0,13967360.0,9023340544.0,179265536.0,75.567,3.023,20.151,0.630,0.0,0.630,170778624.0,0.0
7523229696.0,13979648.0,9024090112.0,176947200.0,75.063,3.401,20.277,0.756,0.0,0.504,161783808.0,1253376.0
7524904960.0,13996032.0,9037369344.0,161976320.0,75.625,4.125,18.500,1.250,0.0,0.500,169730048.0,184320.0
7525175296.0,13996032.0,9015353344.0,183721984.0,75.315,3.023,20.655,0.756,0.0,0.252,169566208.0,0.0
7528353792.0,13996032.0,9015513088.0,180383744.0,65.423,3.358,29.104,0.746,0.0,1.368,131940352.0,0.0
7535079424.0,13996032.0,9027870720.0,161300480.0,52.035,2.343,44.020,0.370,0.0,1.233,113647616.0,0.0
7551819776.0,14004224.0,8998535168.0,173887488.0,37.892,1.757,59.724,0.125,0.0,0.502,34930688.0,774144.0
7732654080.0,14012416.0,8821673984.0,169906176.0,90.127,6.962,2.278,0.253,0.0,0.380,7938048.0,491520.0
7901876224.0,14012416.0,8664035328.0,158322688.0,85.082,7.965,5.689,0.759,0.0,0.506,10559488.0,499712.0
7940046848.0,14016512.0,8605843456.0,178339840.0,53.333,7.799,35.597,2.264,0.0,1.006,4710400.0,626688.0
7999979520.0,14020608.0,8547958784.0,176287744.0,45.420,6.616,44.275,2.926,0.0,0.763,17047552.0,503808.0
8080674816.0,14020608.0,8461996032.0,181555200.0,68.900,9.861,18.078,1.896,0.0,1.264,2719744.0,1658880.0
8088555520.0,14028800.0,8462225408.0,173436928.0,14.912,2.256,80.702,1.629,0.0,0.501,278528.0,774144.0
2215280640.0,14032896.0,8429674496.0,6079258624.0,33.666,6.983,56.983,0.998,0.0,1.372,17412096.0,294912.0
2245562368.0,679936.0,377401344.0,14114603008.0,16.500,11.125,71.750,0.250,0.0,0.375,1507328.0,3211264.0
2246356992.0,10010624.0,120684544.0,14361194496.0,7.018,4.637,85.589,2.256,0.0,0.501,48803840.0,258048.0
2335404032.0,10022912.0,131096576.0,14261723136.0,22.208,1.631,75.031,1.129,0.0,0.0,10350592.0,0.0
2252521472.0,10350592.0,139083776.0,14336290816.0,16.395,2.378,80.100,1.001,0.0,0.125,8318976.0,77824.0
2330091520.0,12161024.0,151334912.0,14244659200.0,23.288,1.743,73.474,1.245,0.0,0.249,11751424.0,0.0
2385248256.0,12177408.0,160325632.0,14180495360.0,25.031,2.253,71.840,0.751,0.0,0.125,9207808.0,0.0
2761031680.0,12783616.0,169197568.0,13795233792.0,58.354,4.684,35.823,0.759,0.0,0.380,9007104.0,1523712.0
2966155264.0,12791808.0,178515968.0,13580783616.0,68.170,4.762,26.316,0.627,0.0,0.125,9265152.0,4096.0
3637063680.0,12800000.0,178913280.0,12909469696.0,59.551,4.869,35.456,0.0,0.0,0.125,196608.0,0.0
4440752128.0,12832768.0,180936704.0,12103725056.0,71.840,6.258,21.777,0.0,0.0,0.125,1204224.0,221184.0
6084345856.0,12881920.0,665858048.0,9975160832.0,68.632,20.828,8.030,1.004,0.0,1.506,271290368.0,53248.0
7239114752.0,12890112.0,1364770816.0,8121470976.0,70.980,26.005,1.382,0.503,0.0,1.131,352083968.0,196608.0
7283609600.0,12918784.0,2063142912.0,7378575360.0,73.174,18.514,4.156,1.511,0.0,2.645,351842304.0,106496.0
7283511296.0,12955648.0,2281639936.0,7160139776.0,28.662,7.449,40.404,22.475,0.0,1.010,82939904.0,133537792.0
7289712640.0,12963840.0,2501890048.0,6933680128.0,18.089,6.752,50.701,23.822,0.0,0.637,110776320.0,130555904.0
7293804544.0,12967936.0,2786689024.0,6644785152.0,20.375,8.875,42.625,26.875,0.0,1.250,143360000.0,111599616.0
7309205504.0,13000704.0,2991861760.0,6424178688.0,15.730,7.116,35.955,40.574,0.0,0.624,102961152.0,124796928.0
7310086144.0,13008896.0,3034054656.0,6381096960.0,3.121,2.247,20.724,73.283,0.0,0.624,21188608.0,183500800.0
7310585856.0,13012992.0,3067998208.0,6346649600.0,3.011,1.506,32.120,62.986,0.0,0.376,17244160.0,153964544.0
7317852160.0,13033472.0,3103653888.0,6303707136.0,4.141,2.133,39.398,53.952,0.0,0.376,17866752.0,150122496.0
7318560768.0,13398016.0,3139297280.0,6266990592.0,2.652,1.641,38.763,56.439,0.0,0.505,18300928.0,152043520.0
7319588864.0,13422592.0,3176034304.0,6229200896.0,3.270,1.509,26.415,68.176,0.0,0.629,18501632.0,157474816.0
7319162880.0,13426688.0,3226804224.0,6178852864.0,4.005,2.503,32.290,60.576,0.0,0.626,25612288.0,182190080.0
7743586304.0,13451264.0,3988598784.0,4992610304.0,54.626,23.574,10.773,9.379,0.0,1.648,409055232.0,98304.0
7855525888.0,13463552.0,4910821376.0,3958435840.0,64.912,27.068,4.637,1.629,0.0,1.754,457641984.0,49152.0
7870066688.0,13484032.0,5089353728.0,3765342208.0,18.929,6.476,31.009,42.341,0.0,1.245,71847936.0,142561280.0
7873695744.0,13512704.0,5338537984.0,3512500224.0,17.375,7.875,41.500,32.500,0.0,0.750,124063744.0,91013120.0
7873716224.0,13520896.0,5558452224.0,3292557312.0,13.688,6.717,47.022,31.812,0.0,0.760,111292416.0,118734848.0
7878737920.0,13529088.0,5858234368.0,2987745280.0,20.807,8.071,37.705,32.661,0.0,0.757,150790144.0,131452928.0
7901364224.0,13533184.0,6093398016.0,2729951232.0,17.019,6.957,32.422,42.733,0.0,0.870,118063104.0,142360576.0
7905251328.0,13549568.0,6181953536.0,2637492224.0,10.943,3.270,36.101,49.057,0.0,0.629,44617728.0,118497280.0
7907139584.0,13561856.0,6201786368.0,2615758848.0,2.740,1.370,43.587,51.930,0.0,0.374,16150528.0,165675008.0
7906402304.0,13586432.0,6245466112.0,2572791808.0,3.026,2.144,39.975,54.477,0.0,0.378,16064512.0,151146496.0
7907450880.0,13590528.0,6275837952.0,2541367296.0,2.387,1.759,48.492,46.734,0.0,0.628,15355904.0,164179968.0
7907880960.0,13602816.0,6305255424.0,2511507456.0,3.242,1.746,47.007,47.631,0.0,0.374,14991360.0,161611776.0
7908024320.0,13602816.0,6336278528.0,2480340992.0,2.381,1.754,46.617,48.747,0.0,0.501,15597568.0,161558528.0
7918903296.0,13627392.0,6580793344.0,2224922624.0,23.250,7.250,32.875,35.625,0.0,1.0,123265024.0,12701696.0
7934763008.0,13639680.0,6833422336.0,1956421632.0,20.324,7.357,33.915,37.656,0.0,0.748,127320064.0,253952.0
7961788416.0,13639680.0,7448104960.0,1314713600.0,41.887,16.981,18.113,21.384,0.0,1.635,320311296.0,0.0
7971340288.0,13664256.0,8165007360.0,588234752.0,51.198,20.177,15.511,11.223,0.0,1.892,350162944.0,90042368.0
7973679104.0,13668352.0,8288423936.0,462475264.0,10.038,3.639,39.523,46.048,0.0,0.753,62844928.0,80904192.0
7982137344.0,13709312.0,8504705024.0,237694976.0,14.713,6.234,39.277,38.529,0.0,1.247,109228032.0,100196352.0
7989260288.0,13529088.0,8568762368.0,166694912.0,16.667,8.586,27.525,46.338,0.0,0.884,132182016.0,135630848.0
7988805632.0,13828096.0,8565374976.0,170237952.0,11.610,6.242,29.713,51.561,0.0,0.874,97509376.0,55033856.0
7983775744.0,13885440.0,8570818560.0,169766912.0,20.802,11.404,34.962,31.830,0.0,1.003,166408192.0,181235712.0
7983190016.0,13905920.0,8557756416.0,183394304.0,3.518,2.387,41.583,52.010,0.0,0.503,24383488.0,209715200.0
7984517120.0,13922304.0,8573771776.0,166035456.0,3.797,2.278,44.810,48.861,0.0,0.253,24064000.0,233844736.0
8000323584.0,13938688.0,8545480704.0,178503680.0,5.112,3.117,32.918,58.229,0.0,0.623,31395840.0,278233088.0
8001036288.0,13946880.0,8549425152.0,173838336.0,3.392,1.759,43.467,50.879,0.0,0.503,17170432.0,184320000.0
8018915328.0,13963264.0,8531341312.0,174026752.0,62.688,27.638,2.638,4.397,0.0,2.638,505892864.0,65536.0
8027766784.0,13979648.0,8518471680.0,178028544.0,53.544,25.570,12.785,6.329,0.0,1.772,386830336.0,91402240.0
8044687360.0,14004224.0,8519299072.0,160256000.0,17.064,6.901,42.409,32.748,0.0,0.878,102371328.0,115924992.0
8055635968.0,14020608.0,8491814912.0,176775168.0,29.912,14.143,30.288,24.030,0.0,1.627,241967104.0,194568192.0
8057155584.0,14045184.0,8481333248.0,185712640.0,9.506,4.689,47.275,38.023,0.0,0.507,68141056.0,111292416.0
8064466944.0,14057472.0,8486809600.0,172912640.0,19.162,9.898,36.041,33.629,0.0,1.269,149590016.0,108085248.0
8068845568.0,14065664.0,8489787392.0,165548032.0,16.582,7.848,36.203,38.608,0.0,0.759,124837888.0,187838464.0
8069812224.0,14077952.0,8479506432.0,174850048.0,3.392,2.513,47.864,45.729,0.0,0.503,25288704.0,233508864.0
8070131712.0,14086144.0,8489893888.0,164134912.0,2.904,1.768,34.722,59.848,0.0,0.758,20480000.0,189181952.0
8060334080.0,14106624.0,8477528064.0,186277888.0,4.146,2.387,32.663,60.050,0.0,0.754,24104960.0,227569664.0
8060719104.0,14123008.0,8482639872.0,180764672.0,15.889,6.810,26.608,49.937,0.0,0.757,101175296.0,195194880.0
8077479936.0,14127104.0,8501297152.0,145342464.0,62.972,29.975,3.778,1.763,0.0,1.511,525291520.0,12288.0
8116473856.0,14213120.0,8463978496.0,143581184.0,47.788,21.113,16.561,12.516,0.0,2.023,302329856.0,106168320.0
8117145600.0,14221312.0,8463249408.0,143630336.0,20.497,11.553,29.193,37.764,0.0,0.994,163459072.0,118370304.0
8119844864.0,14241792.0,8459005952.0,145154048.0,19.490,9.936,39.490,30.064,0.0,1.019,148705280.0,172253184.0
8120356864.0,14290944.0,8458006528.0,145592320.0,20.870,10.807,36.025,31.056,0.0,1.242,162689024.0,140308480.0
8139685888.0,14303232.0,8443654144.0,140603392.0,25.063,9.572,35.516,28.841,0.0,1.008,144465920.0,149532672.0
8137850880.0,14315520.0,8443990016.0,142090240.0,15.375,6.875,35.625,41.250,0.0,0.875,95363072.0,118652928.0
8140267520.0,14336000.0,8438398976.0,145244160.0,10.314,3.270,39.497,46.415,0.0,0.503,40071168.0,111800320.0
8151429120.0,14352384.0,8428974080.0,143491072.0,3.266,1.759,41.583,53.141,0.0,0.251,15413248.0,160075776.0
8152186880.0,14364672.0,8428851200.0,142843904.0,3.008,1.754,40.977,53.634,0.0,0.627,16330752.0,162111488.0
8149946368.0,14372864.0,8430051328.0,143876096.0,2.886,1.631,46.424,48.432,0.0,0.627,17219584.0,156274688.0
8134275072.0,14376960.0,8438202368.0,151392256.0,2.516,2.390,20.377,74.340,0.0,0.377,17981440.0,156643328.0
8134303744.0,14389248.0,8441556992.0,147996672.0,15.433,8.783,19.322,55.332,0.0,1.129,143302656.0,102924288.0
8150331392.0,14401536.0,8392126464.0,181387264.0,64.484,28.589,3.023,1.763,0.0,2.141,492716032.0,53248.0
