"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","hosein-New-Server",,,,"User:","root"
"Cmdline:","dstat -m -c -d --output stat_flink_16_2133_2_0_16.csv",,,,"Date:","13 Mar 2018 22:08:08 EDT"

"memory usage",,,,"total cpu usage",,,,,,"dsk/total",
"used","buff","cach","free","usr","sys","idl","wai","hiq","siq","read","writ"
16223911936.0,2076672.0,347287552.0,163491840.0,92.666,0.062,7.272,0.0,0.0,0.0,106496.0,0.0
16224030720.0,2076672.0,347295744.0,163364864.0,92.043,0.063,7.895,0.0,0.0,0.0,40960.0,0.0
16224284672.0,2076672.0,347295744.0,163110912.0,97.871,0.0,2.129,0.0,0.0,0.0,36864.0,0.0
16224407552.0,2084864.0,347291648.0,162983936.0,94.434,0.125,5.441,0.0,0.0,0.0,90112.0,32768.0
16226463744.0,2084864.0,348663808.0,159555584.0,87.422,0.188,12.328,0.0,0.0,0.063,2461696.0,0.0
16226750464.0,2084864.0,348758016.0,159174656.0,79.388,0.312,20.300,0.0,0.0,0.0,40960.0,0.0
16226750464.0,2084864.0,348758016.0,159174656.0,88.666,0.125,11.209,0.0,0.0,0.0,114688.0,0.0
16226885632.0,2084864.0,348749824.0,159047680.0,99.502,0.062,0.374,0.0,0.0,0.062,40960.0,0.0
16226910208.0,2093056.0,348749824.0,159014912.0,92.674,0.0,7.326,0.0,0.0,0.0,45056.0,32768.0
16227028992.0,2093056.0,348758016.0,158887936.0,99.938,0.062,0.0,0.0,0.0,0.0,77824.0,0.0
16227024896.0,2093056.0,348762112.0,158887936.0,99.312,0.375,0.312,0.0,0.0,0.0,40960.0,0.0
16227512320.0,2093056.0,349257728.0,157904896.0,91.917,0.063,8.020,0.0,0.0,0.0,802816.0,0.0
16227409920.0,2093056.0,349487104.0,157777920.0,99.688,0.0,0.312,0.0,0.0,0.0,204800.0,0.0
16227516416.0,2101248.0,349626368.0,157523968.0,100.0,0.0,0.0,0.0,0.0,0.0,24576.0,32768.0
16227516416.0,2101248.0,349626368.0,157523968.0,92.535,0.125,7.340,0.0,0.0,0.0,36864.0,0.0
16227778560.0,2101248.0,349618176.0,157270016.0,100.0,0.0,0.0,0.0,0.0,0.0,241664.0,0.0
16227901440.0,2101248.0,349622272.0,157143040.0,99.938,0.062,0.0,0.0,0.0,0.0,36864.0,0.0
16228024320.0,2101248.0,349626368.0,157016064.0,92.674,0.125,7.201,0.0,0.0,0.0,90112.0,0.0
16228184064.0,2113536.0,349708288.0,156762112.0,100.0,0.0,0.0,0.0,0.0,0.0,274432.0,32768.0
16229662720.0,2125824.0,335581184.0,169398272.0,99.500,0.188,0.312,0.0,0.0,0.0,13553664.0,696320.0
16232013824.0,2011136.0,330813440.0,171929600.0,82.074,2.311,14.741,0.312,0.0,0.562,383512576.0,5701632.0
16221605888.0,2609152.0,352444416.0,160108544.0,90.238,2.190,7.196,0.0,0.0,0.375,485269504.0,12644352.0
16208752640.0,2584576.0,349683712.0,175747072.0,90.175,2.315,6.946,0.125,0.0,0.438,471076864.0,12668928.0
16201613312.0,2547712.0,359743488.0,172863488.0,88.033,2.318,9.336,0.125,0.0,0.188,365776896.0,6627328.0
16191721472.0,1953792.0,378904576.0,164188160.0,81.528,2.066,15.905,0.250,0.0,0.250,512913408.0,9277440.0
16191311872.0,1888256.0,375566336.0,168001536.0,98.751,0.999,0.0,0.0,0.0,0.250,249585664.0,7876608.0
16191664128.0,1888256.0,377610240.0,165605376.0,91.158,0.125,8.655,0.0,0.0,0.062,4976640.0,0.0
16191717376.0,1888256.0,377683968.0,165478400.0,99.938,0.062,0.0,0.0,0.0,0.0,86016.0,0.0
16186109952.0,1896448.0,378204160.0,170557440.0,92.375,0.062,7.500,0.062,0.0,0.0,724992.0,57344.0
16186097664.0,1896448.0,378216448.0,170557440.0,100.0,0.0,0.0,0.0,0.0,0.0,16384.0,0.0
16186544128.0,1896448.0,378245120.0,170082304.0,88.360,0.375,11.139,0.0,0.0,0.125,274432.0,0.0
16186916864.0,1896448.0,378253312.0,169701376.0,78.898,0.689,20.413,0.0,0.0,0.0,110592.0,0.0
16187531264.0,1896448.0,378019840.0,169320448.0,94.984,0.063,4.953,0.0,0.0,0.0,425984.0,0.0
16187359232.0,1904640.0,378564608.0,168939520.0,99.500,0.062,0.437,0.0,0.0,0.0,466944.0,36864.0
16187596800.0,1904640.0,379215872.0,168050688.0,92.312,0.062,7.625,0.0,0.0,0.0,659456.0,0.0
16192925696.0,1908736.0,379215872.0,162717696.0,99.688,0.188,0.0,0.0,0.0,0.125,5406720.0,0.0
16193294336.0,1908736.0,379228160.0,162336768.0,92.143,0.063,7.794,0.0,0.0,0.0,204800.0,0.0
16193331200.0,1908736.0,379191296.0,162336768.0,100.0,0.0,0.0,0.0,0.0,0.0,172032.0,0.0
16193536000.0,1916928.0,379232256.0,162082816.0,92.188,0.125,7.688,0.0,0.0,0.0,106496.0,36864.0
16194105344.0,1916928.0,379170816.0,161574912.0,99.875,0.062,0.0,0.0,0.0,0.062,483328.0,0.0
16194174976.0,1916928.0,379228160.0,161447936.0,92.327,0.437,7.236,0.0,0.0,0.0,53248.0,0.0
16194293760.0,1916928.0,379236352.0,161320960.0,99.312,0.0,0.688,0.0,0.0,0.0,77824.0,0.0
16194465792.0,1916928.0,379191296.0,161193984.0,93.680,0.0,6.320,0.0,0.0,0.0,122880.0,0.0
16194408448.0,1925120.0,379240448.0,161193984.0,92.871,0.0,7.129,0.0,0.0,0.0,36864.0,32768.0
16196378624.0,1925120.0,379269120.0,159195136.0,99.875,0.063,0.0,0.0,0.0,0.063,2080768.0,0.0
16196694016.0,1925120.0,379334656.0,158814208.0,92.150,0.748,7.103,0.0,0.0,0.0,245760.0,0.0
16196726784.0,1925120.0,379428864.0,158687232.0,92.853,0.063,7.085,0.0,0.0,0.0,36864.0,0.0
16196845568.0,1925120.0,379691008.0,158306304.0,92.100,0.125,7.774,0.0,0.0,0.0,352256.0,0.0
16195301376.0,1933312.0,361066496.0,178466816.0,95.392,0.187,4.296,0.0,0.0,0.125,4284416.0,2023424.0
16194867200.0,1933312.0,381710336.0,158257152.0,97.188,0.188,2.625,0.0,0.0,0.0,41869312.0,0.0
16192348160.0,1933312.0,369881088.0,172605440.0,91.802,0.814,7.322,0.0,0.0,0.063,61370368.0,2940928.0
16190701568.0,1933312.0,378753024.0,165380096.0,91.880,0.312,7.620,0.0,0.0,0.187,59916288.0,937984.0
16188461056.0,1933312.0,383283200.0,163090432.0,91.391,0.437,8.172,0.0,0.0,0.0,89280512.0,1286144.0
16177868800.0,1896448.0,394342400.0,162660352.0,90.268,1.996,7.486,0.0,0.0,0.250,393670656.0,6488064.0
16171057152.0,1765376.0,402182144.0,161763328.0,89.755,2.577,7.228,0.0,0.0,0.440,447967232.0,11100160.0
16166060032.0,1761280.0,400527360.0,168419328.0,88.591,2.556,8.603,0.0,0.0,0.249,408580096.0,7483392.0
16157724672.0,1716224.0,403795968.0,173531136.0,84.422,2.136,13.317,0.0,0.0,0.126,382021632.0,5066752.0
16152252416.0,1675264.0,415571968.0,167268352.0,90.329,1.860,7.254,0.0,0.0,0.558,409735168.0,7991296.0
16149069824.0,1667072.0,424087552.0,161943552.0,99.126,0.437,0.187,0.0,0.0,0.250,105816064.0,5758976.0
16149037056.0,1667072.0,424120320.0,161943552.0,92.630,0.062,7.245,0.062,0.0,0.0,36864.0,0.0
16154218496.0,1658880.0,402186240.0,178704384.0,96.688,0.188,3.125,0.0,0.0,0.0,1216512.0,2961408.0
16155049984.0,1658880.0,402243584.0,177815552.0,95.429,0.063,4.508,0.0,0.0,0.0,712704.0,0.0
16155066368.0,1658880.0,403369984.0,176672768.0,92.188,0.062,7.750,0.0,0.0,0.0,1187840.0,0.0
16155271168.0,1667072.0,403537920.0,176291840.0,99.812,0.125,0.0,0.0,0.0,0.062,237568.0,40960.0
16155271168.0,1667072.0,403537920.0,176291840.0,92.724,0.0,7.276,0.0,0.0,0.0,20480.0,0.0
16163741696.0,1667072.0,408289280.0,163069952.0,99.624,0.125,0.125,0.063,0.0,0.063,12976128.0,0.0
16163860480.0,1667072.0,408932352.0,162308096.0,92.764,0.0,7.174,0.0,0.0,0.062,790528.0,0.0
16163840000.0,1667072.0,408952832.0,162308096.0,99.938,0.062,0.0,0.0,0.0,0.0,24576.0,0.0
16163975168.0,1679360.0,408932352.0,162181120.0,92.678,0.063,7.259,0.0,0.0,0.0,45056.0,32768.0
16166625280.0,1679360.0,409583616.0,158879744.0,99.938,0.062,0.0,0.0,0.0,0.0,3342336.0,0.0
16168218624.0,1671168.0,387268608.0,179609600.0,92.255,0.125,7.558,0.0,0.0,0.062,159744.0,3076096.0
16168341504.0,1671168.0,387399680.0,179355648.0,91.557,0.188,8.193,0.0,0.0,0.063,327680.0,0.0
16168488960.0,1671168.0,399060992.0,167546880.0,99.688,0.250,0.0,0.0,0.0,0.062,23408640.0,0.0
16160161792.0,1671168.0,396984320.0,177950720.0,91.990,0.501,7.447,0.0,0.0,0.063,43610112.0,3342336.0
16156901376.0,1662976.0,402612224.0,175591424.0,91.915,0.435,7.587,0.0,0.0,0.062,60112896.0,3928064.0
16151609344.0,1654784.0,411594752.0,171909120.0,96.502,0.437,2.936,0.0,0.0,0.125,66424832.0,5468160.0
16149172224.0,1630208.0,420118528.0,165847040.0,94.938,0.312,4.625,0.0,0.0,0.125,66080768.0,2813952.0
16146325504.0,1531904.0,411873280.0,177037312.0,92.701,0.250,7.049,0.0,0.0,0.0,30425088.0,2695168.0
16146546688.0,1540096.0,420421632.0,168259584.0,92.893,0.062,6.983,0.0,0.0,0.062,16818176.0,40960.0
16145612800.0,1544192.0,424906752.0,164704256.0,92.906,0.126,6.968,0.0,0.0,0.0,4902912.0,0.0
16146006016.0,1454080.0,421212160.0,168095744.0,99.688,0.250,0.0,0.0,0.0,0.062,18288640.0,286720.0
16147251200.0,1454080.0,425156608.0,162906112.0,92.893,0.125,6.983,0.0,0.0,0.0,9650176.0,0.0
16147308544.0,1351680.0,426995712.0,161112064.0,92.509,0.125,7.241,0.0,0.0,0.125,42229760.0,49152.0
16141660160.0,1282048.0,424185856.0,169639936.0,91.620,1.188,7.067,0.0,0.0,0.125,203251712.0,3571712.0
16141930496.0,1212416.0,418439168.0,175185920.0,90.500,2.188,7.188,0.0,0.0,0.125,419553280.0,2068480.0
16147701760.0,1212416.0,417812480.0,170041344.0,87.117,1.689,10.757,0.188,0.0,0.250,342118400.0,1593344.0
16149032960.0,1212416.0,427929600.0,158593024.0,86.976,1.064,11.584,0.250,0.0,0.125,235597824.0,1568768.0
16145076224.0,1212416.0,412577792.0,177901568.0,99.250,0.625,0.0,0.0,0.0,0.125,169414656.0,1658880.0
16146362368.0,1220608.0,418996224.0,170188800.0,91.516,0.250,8.172,0.0,0.0,0.062,60608512.0,528384.0
16147800064.0,1220608.0,419463168.0,168284160.0,91.204,0.062,8.671,0.062,0.0,0.0,1634304.0,0.0
16147828736.0,1220608.0,419561472.0,168157184.0,99.562,0.062,0.375,0.0,0.0,0.0,32768.0,0.0
16148520960.0,1220608.0,432484352.0,154542080.0,92.048,0.188,7.702,0.0,0.0,0.063,27004928.0,0.0
16148295680.0,1204224.0,424202240.0,163065856.0,92.356,0.249,7.396,0.0,0.0,0.0,30695424.0,102400.0
16148557824.0,1171456.0,418545664.0,168493056.0,93.375,0.250,6.312,0.0,0.0,0.062,37097472.0,421888.0
16154337280.0,1130496.0,404799488.0,176500736.0,95.787,0.558,3.408,0.124,0.0,0.124,68997120.0,864256.0
16162877440.0,1130496.0,407785472.0,164974592.0,78.326,0.375,21.112,0.062,0.0,0.125,7925760.0,0.0
16168837120.0,1130496.0,393764864.0,173035520.0,77.805,0.748,21.259,0.0,0.0,0.187,17522688.0,114688.0
16174784512.0,1126400.0,399282176.0,161574912.0,88.064,0.309,10.390,0.062,0.0,1.175,56131584.0,364544.0
16171814912.0,1105920.0,392806400.0,171040768.0,79.925,0.686,18.766,0.062,0.0,0.561,31105024.0,4079616.0
16171835392.0,1105920.0,398594048.0,165232640.0,79.591,0.434,19.541,0.0,0.0,0.434,11313152.0,0.0
16171810816.0,1105920.0,400777216.0,163074048.0,76.540,0.436,22.713,0.0,0.0,0.311,4222976.0,0.0
16163885056.0,1101824.0,390660096.0,181121024.0,79.726,0.373,19.279,0.062,0.0,0.560,21188608.0,10448896.0
16164651008.0,1101824.0,390811648.0,180203520.0,63.039,0.063,36.710,0.063,0.0,0.125,471040.0,0.0
16164622336.0,1110016.0,390959104.0,180076544.0,49.093,0.063,50.782,0.0,0.0,0.063,172032.0,49152.0
16175992832.0,1110016.0,390635520.0,169029632.0,50.093,0.498,48.849,0.124,0.0,0.436,11436032.0,0.0
16180568064.0,1110016.0,391012352.0,164077568.0,49.593,0.188,50.031,0.063,0.0,0.125,4308992.0,0.0
16180944896.0,1110016.0,391016448.0,163696640.0,49.438,0.062,50.437,0.0,0.0,0.062,77824.0,0.0
16177451008.0,1110016.0,394403840.0,163803136.0,49.906,0.125,49.906,0.0,0.0,0.063,17465344.0,4452352.0
16170139648.0,1118208.0,406347776.0,159162368.0,48.948,0.619,49.567,0.062,0.0,0.804,56299520.0,5709824.0
16140210176.0,1114112.0,427257856.0,168185856.0,49.064,1.248,48.939,0.250,0.0,0.499,185139200.0,31985664.0
16106168320.0,1114112.0,449974272.0,179511296.0,52.038,1.505,45.768,0.063,0.0,0.627,221577216.0,41070592.0
16082042880.0,1622016.0,492195840.0,160907264.0,48.689,0.936,49.501,0.125,0.0,0.749,193925120.0,24317952.0
16051970048.0,1622016.0,511541248.0,171634688.0,48.627,1.248,49.376,0.062,0.0,0.687,165715968.0,30384128.0
16046911488.0,1634304.0,525557760.0,162664448.0,49.689,0.311,49.128,0.062,0.0,0.809,58404864.0,6041600.0
16046596096.0,1634304.0,526528512.0,162009088.0,49.156,0.063,50.594,0.063,0.0,0.125,1323008.0,0.0
16042070016.0,1761280.0,523902976.0,169033728.0,46.617,0.251,52.882,0.0,0.0,0.251,25792512.0,6225920.0
16041791488.0,1761280.0,524275712.0,168939520.0,43.707,0.063,56.105,0.0,0.0,0.125,16384.0,0.0
16041836544.0,1761280.0,524611584.0,168558592.0,43.812,0.062,56.0,0.0,0.0,0.125,643072.0,0.0
16032800768.0,1769472.0,524877824.0,177319936.0,44.660,0.0,55.091,0.062,0.0,0.187,16384.0,40960.0
16032780288.0,1769472.0,524898304.0,177319936.0,39.574,0.063,60.301,0.0,0.0,0.063,188416.0,0.0
16032862208.0,1769472.0,524910592.0,177225728.0,37.539,0.125,62.149,0.0,0.0,0.187,32768.0,0.0
16032935936.0,1769472.0,524836864.0,177225728.0,39.263,0.062,60.549,0.0,0.0,0.125,180224.0,0.0
16033128448.0,1769472.0,524898304.0,176971776.0,37.625,0.062,62.250,0.062,0.0,0.0,24576.0,0.0
16033136640.0,1769472.0,524890112.0,176971776.0,38.230,0.063,61.645,0.0,0.0,0.063,40960.0,0.0
16033124352.0,1777664.0,524894208.0,176971776.0,37.875,0.062,62.0,0.0,0.0,0.062,28672.0,40960.0
16034643968.0,1777664.0,524898304.0,175448064.0,39.825,0.125,59.988,0.0,0.0,0.062,24576.0,0.0
16029773824.0,1777664.0,531185664.0,174030848.0,37.461,0.249,61.668,0.0,0.0,0.622,43880448.0,5865472.0
16017244160.0,1777664.0,544436224.0,173309952.0,39.177,0.499,59.950,0.062,0.0,0.312,90906624.0,11649024.0
16009801728.0,1687552.0,553230336.0,172048384.0,31.733,0.436,67.394,0.0,0.0,0.436,52813824.0,6590464.0
16010043392.0,1699840.0,553484288.0,171540480.0,32.333,0.063,67.417,0.063,0.0,0.125,45056.0,249856.0
16010162176.0,1699840.0,553492480.0,171413504.0,31.312,0.188,68.438,0.0,0.0,0.062,24576.0,0.0
16010473472.0,1699840.0,553435136.0,171159552.0,27.171,0.125,72.517,0.062,0.0,0.125,458752.0,0.0
16010723328.0,1699840.0,553500672.0,170844160.0,18.034,0.063,81.841,0.0,0.0,0.063,98304.0,0.0
16014364672.0,1699840.0,553652224.0,167051264.0,15.452,0.498,83.427,0.498,0.0,0.125,6926336.0,0.0
16029134848.0,2531328.0,542728192.0,162373632.0,4.169,1.516,91.346,2.716,0.0,0.253,22032384.0,5099520.0
15884984320.0,3366912.0,39530496.0,808886272.0,1.125,1.062,96.625,1.0,0.0,0.188,24256512.0,1339392.0
15956377600.0,5132288.0,75448320.0,699809792.0,8.208,0.815,90.226,0.689,0.0,0.063,36528128.0,0.0
16023691264.0,5730304.0,87183360.0,620163072.0,10.536,0.748,87.843,0.810,0.0,0.062,14770176.0,8192.0
15970689024.0,6615040.0,100507648.0,658956288.0,11.243,1.124,86.571,0.812,0.0,0.250,16142336.0,32768.0
16065171456.0,6619136.0,124682240.0,540295168.0,12.673,0.690,85.947,0.627,0.0,0.063,25038848.0,0.0
16138698752.0,6832128.0,244477952.0,346759168.0,16.656,1.127,81.403,0.564,0.0,0.250,100442112.0,1376256.0
16141836288.0,7110656.0,394268672.0,193552384.0,6.526,1.305,88.502,3.418,0.0,0.249,72343552.0,85442560.0
16178044928.0,7303168.0,390381568.0,161038336.0,50.975,4.091,40.214,4.028,0.0,0.692,612900864.0,126697472.0
16161370112.0,7303168.0,390586368.0,177508352.0,79.164,0.499,20.274,0.0,0.0,0.062,16384.0,0.0
16162279424.0,2560000.0,378085376.0,193843200.0,69.855,6.671,21.649,1.322,0.0,0.503,458018816.0,555433984.0
16129036288.0,1540096.0,449392640.0,156798976.0,76.448,10.642,10.264,1.448,0.0,1.196,883552256.0,854122496.0
16043085824.0,2097152.0,501977088.0,189607936.0,41.853,7.960,20.522,28.172,0.0,1.493,414601216.0,410726400.0
15935967232.0,2080768.0,650694656.0,148025344.0,59.887,10.763,16.708,10.200,0.0,2.441,628133888.0,851943424.0
15853289472.0,2084864.0,743186432.0,138207232.0,39.687,7.712,22.571,28.652,0.0,1.379,373477376.0,542089216.0
15795769344.0,2097152.0,782237696.0,156663808.0,50.694,5.114,25.821,17.298,0.0,1.073,320778240.0,287825920.0
15773233152.0,1806336.0,793706496.0,168022016.0,61.354,9.171,21.442,6.958,0.0,1.075,611160064.0,717963264.0
15770918912.0,1888256.0,810274816.0,153686016.0,71.411,9.509,16.184,2.204,0.0,0.693,888270848.0,679669760.0
15710707712.0,1396736.0,814194688.0,210468864.0,68.593,11.181,16.771,1.633,0.0,1.822,791158784.0,743968768.0
15622770688.0,1409024.0,944050176.0,168538112.0,60.829,9.416,13.999,14.250,0.0,1.507,604884992.0,826568704.0
15535988736.0,1179648.0,1061462016.0,138137600.0,69.119,11.195,16.101,1.761,0.0,1.824,725233664.0,739741696.0
15449677824.0,1331200.0,1136553984.0,149204992.0,46.551,8.825,21.566,20.883,0.0,2.175,553078784.0,596840448.0
15330705408.0,1503232.0,1204936704.0,199622656.0,63.028,11.609,10.852,12.177,0.0,2.334,682422272.0,770551808.0
15254241280.0,1523712.0,1343627264.0,137375744.0,55.281,8.539,15.939,18.469,0.0,1.771,497451008.0,642998272.0
15171334144.0,1548288.0,1383268352.0,180617216.0,54.637,9.085,15.836,18.486,0.0,1.956,622985216.0,588353536.0
15076429824.0,1589248.0,1489297408.0,169451520.0,61.307,10.553,13.442,12.312,0.0,2.387,635559936.0,954789888.0
15008403456.0,1593344.0,1523736576.0,203034624.0,42.221,6.650,32.183,17.440,0.0,1.506,395739136.0,393924608.0
14788489216.0,1753088.0,1549111296.0,397414400.0,6.633,1.314,87.610,4.068,0.0,0.375,35688448.0,326582272.0
14765015040.0,4796416.0,41586688.0,1925369856.0,1.317,2.132,94.796,1.630,0.0,0.125,33787904.0,75403264.0
14862774272.0,5648384.0,64258048.0,1804087296.0,11.139,0.939,86.671,1.189,0.0,0.063,23007232.0,0.0
14774403072.0,5935104.0,80199680.0,1876230144.0,7.587,1.119,89.739,1.244,0.0,0.311,24887296.0,40960.0
14879531008.0,6131712.0,97697792.0,1753407488.0,13.492,1.062,84.822,0.500,0.0,0.125,18079744.0,0.0
14978670592.0,6569984.0,110542848.0,1640984576.0,15.172,0.752,83.448,0.502,0.0,0.125,13434880.0,0.0
15013748736.0,6762496.0,252293120.0,1463963648.0,13.625,1.375,83.875,0.625,0.0,0.500,100954112.0,22888448.0
15015628800.0,6774784.0,369201152.0,1345163264.0,5.250,0.812,88.562,5.188,0.0,0.188,53657600.0,100376576.0
15001473024.0,6950912.0,536043520.0,1192300544.0,51.763,1.071,44.081,2.897,0.0,0.189,337035264.0,180224.0
15029899264.0,6950912.0,537628672.0,1162289152.0,72.761,0.995,24.005,1.430,0.0,0.808,30498816.0,0.0
15065964544.0,6950912.0,537370624.0,1126481920.0,72.795,1.063,20.513,5.253,0.0,0.375,35635200.0,0.0
15096918016.0,6959104.0,537518080.0,1095372800.0,72.938,0.750,20.500,5.438,0.0,0.375,31096832.0,114688.0
15133175808.0,6959104.0,537321472.0,1059311616.0,72.281,1.429,20.385,5.221,0.0,0.684,35995648.0,0.0
15167725568.0,6959104.0,537911296.0,1024172032.0,73.046,0.750,20.513,5.253,0.0,0.438,35487744.0,0.0
15202021376.0,6959104.0,538533888.0,989253632.0,72.150,1.059,21.558,4.237,0.0,0.997,34529280.0,0.0
15233015808.0,6959104.0,540299264.0,956493824.0,72.841,0.814,21.527,4.380,0.0,0.438,32841728.0,0.0
15265058816.0,6967296.0,539992064.0,924749824.0,72.966,0.751,20.526,5.319,0.0,0.438,31993856.0,36864.0
15297073152.0,6967296.0,540618752.0,892108800.0,72.540,1.183,20.361,5.355,0.0,0.560,32415744.0,0.0
15328563200.0,6967296.0,540745728.0,860491776.0,72.382,1.372,20.449,5.299,0.0,0.499,31748096.0,0.0
15360151552.0,6967296.0,541282304.0,828366848.0,72.545,1.063,22.076,3.815,0.0,0.500,32165888.0,0.0
15391698944.0,6967296.0,541478912.0,796622848.0,73.062,0.812,22.750,2.938,0.0,0.438,31612928.0,0.0
15423639552.0,6975488.0,541147136.0,765005824.0,72.744,1.003,22.744,3.195,0.0,0.313,31756288.0,32768.0
15454593024.0,6975488.0,541556736.0,733642752.0,72.489,0.811,24.142,1.809,0.0,0.749,31547392.0,0.0
15486640128.0,6975488.0,541380608.0,701771776.0,72.427,1.372,21.023,4.803,0.0,0.374,31776768.0,0.0
15518007296.0,6975488.0,541630464.0,670154752.0,72.904,0.626,21.715,4.255,0.0,0.501,31584256.0,0.0
15557992448.0,6975488.0,545325056.0,626475008.0,72.784,0.999,20.162,5.181,0.0,0.874,43630592.0,0.0
15589015552.0,6983680.0,545910784.0,594857984.0,72.995,0.815,23.872,2.005,0.0,0.313,31408128.0,32768.0
15621894144.0,6987776.0,545153024.0,562733056.0,73.287,0.629,24.639,1.194,0.0,0.251,31711232.0,0.0
15658000384.0,6987776.0,545615872.0,526163968.0,72.586,0.810,23.551,2.118,0.0,0.935,37314560.0,0.0
15692652544.0,6987776.0,545755136.0,491372544.0,73.188,0.875,23.812,1.812,0.0,0.312,34312192.0,0.0
15723974656.0,6987776.0,546304000.0,459501568.0,72.938,0.625,23.875,2.0,0.0,0.562,31756288.0,0.0
15753875456.0,6995968.0,545726464.0,430170112.0,73.421,1.188,23.327,1.751,0.0,0.313,29192192.0,32768.0
