"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","hosein-New-Server",,,,"User:","root"
"Cmdline:","dstat -m -c -d --output stat_hadoop_16_2133_2_0_16.csv",,,,"Date:","13 Mar 2018 23:15:58 EDT"

"memory usage",,,,"total cpu usage",,,,,,"dsk/total",
"used","buff","cach","free","usr","sys","idl","wai","hiq","siq","read","writ"
2019553280.0,10391552.0,133083136.0,14573740032.0,71.574,3.680,24.683,0.063,0.0,0.0,237568.0,3338240.0
2258219008.0,10395648.0,133976064.0,14334177280.0,81.898,2.640,15.273,0.126,0.0,0.063,1748992.0,0.0
2915348480.0,10412032.0,261660672.0,13549346816.0,57.053,2.821,39.060,0.627,0.0,0.439,261939200.0,0.0
2919849984.0,10412032.0,335319040.0,13471186944.0,69.365,1.121,29.203,0.062,0.0,0.249,148414464.0,0.0
2922229760.0,10412032.0,343318528.0,13460807680.0,50.406,0.187,48.907,0.0,0.0,0.500,15368192.0,0.0
2927804416.0,10424320.0,343318528.0,13455220736.0,38.342,0.499,60.599,0.062,0.0,0.499,6184960.0,397312.0
2962247680.0,10424320.0,343412736.0,13420683264.0,54.329,0.314,45.295,0.0,0.0,0.063,106496.0,0.0
2967539712.0,10424320.0,404348928.0,13354455040.0,54.386,1.253,43.797,0.125,0.0,0.439,122167296.0,0.0
2969939968.0,10424320.0,464441344.0,13291962368.0,65.204,0.690,33.605,0.125,0.0,0.376,121176064.0,0.0
2962534400.0,10424320.0,465625088.0,13298184192.0,39.326,0.062,60.300,0.062,0.0,0.250,2482176.0,0.0
2962714624.0,10444800.0,465629184.0,13297979392.0,40.050,0.312,59.451,0.062,0.0,0.125,102400.0,2154496.0
2987012096.0,10444800.0,466964480.0,13272346624.0,46.216,0.500,53.033,0.0,0.0,0.250,2043904.0,0.0
2988863488.0,10444800.0,552198144.0,13185261568.0,46.139,0.879,52.542,0.126,0.0,0.314,170733568.0,0.0
2989862912.0,10444800.0,591028224.0,13145432064.0,62.264,0.503,37.044,0.063,0.0,0.126,78086144.0,0.0
2986700800.0,10444800.0,591753216.0,13147869184.0,40.025,0.563,59.287,0.0,0.0,0.125,1716224.0,0.0
2987036672.0,10457088.0,591769600.0,13147504640.0,37.688,0.062,62.188,0.062,0.0,0.0,114688.0,1249280.0
2987421696.0,10457088.0,616161280.0,13122727936.0,41.911,0.437,57.277,0.062,0.0,0.312,48021504.0,0.0
2990202880.0,10469376.0,697380864.0,13038714880.0,55.980,0.939,42.768,0.063,0.0,0.250,164208640.0,0.0
2991341568.0,10469376.0,717971456.0,13016985600.0,51.034,0.502,48.150,0.063,0.0,0.251,40701952.0,0.0
2988941312.0,10469376.0,717971456.0,13019385856.0,38.274,0.063,61.664,0.0,0.0,0.0,90112.0,0.0
2989109248.0,10481664.0,718028800.0,13019148288.0,39.373,0.188,60.439,0.0,0.0,0.0,86016.0,159744.0
2991247360.0,10481664.0,768856064.0,12966182912.0,42.402,0.688,56.723,0.063,0.0,0.125,101183488.0,0.0
2993184768.0,10481664.0,838893568.0,12894208000.0,60.261,0.622,38.495,0.124,0.0,0.498,140820480.0,0.0
2994089984.0,10481664.0,843087872.0,12889108480.0,46.883,0.312,52.743,0.0,0.0,0.062,8536064.0,950272.0
2994982912.0,10481664.0,843091968.0,12888211456.0,38.462,0.438,60.976,0.063,0.0,0.063,430080.0,0.0
2994552832.0,10506240.0,850624512.0,12881084416.0,38.423,0.186,60.894,0.124,0.0,0.372,14589952.0,2207744.0
2996813824.0,10506240.0,929067008.0,12800380928.0,46.924,1.119,51.585,0.0,0.0,0.373,158019584.0,0.0
2998415360.0,10506240.0,949137408.0,12778708992.0,57.534,0.560,41.594,0.062,0.0,0.249,39976960.0,0.0
2998489088.0,10514432.0,949149696.0,12778614784.0,38.976,0.062,60.712,0.0,0.0,0.250,110592.0,303104.0
2998702080.0,10514432.0,949149696.0,12778401792.0,38.327,0.375,60.924,0.0,0.0,0.375,73728.0,0.0
2998116352.0,10526720.0,953208832.0,12774916096.0,39.0,0.438,60.062,0.188,0.0,0.312,7847936.0,131072.0
3008610304.0,10526720.0,956805120.0,12760825856.0,41.469,0.623,56.351,1.059,0.0,0.498,17735680.0,0.0
2241118208.0,10547200.0,954621952.0,13530480640.0,49.594,1.749,47.783,0.312,0.0,0.562,2932736.0,16384.0
1799299072.0,10637312.0,953679872.0,13973151744.0,50.594,3.940,44.778,0.313,0.0,0.375,2633728.0,81920.0
2136231936.0,10653696.0,954257408.0,13635624960.0,72.433,3.042,24.525,0.0,0.0,0.0,262144.0,0.0
2814988288.0,10678272.0,1016868864.0,12894232576.0,72.479,3.805,23.209,0.254,0.0,0.254,126382080.0,376832.0
2942414848.0,10686464.0,1113739264.0,12669927424.0,52.396,1.765,45.145,0.063,0.0,0.631,196370432.0,2629632.0
2948067328.0,10686464.0,1160187904.0,12617826304.0,74.378,0.560,24.502,0.062,0.0,0.498,92286976.0,0.0
2948149248.0,10694656.0,1164304384.0,12613619712.0,44.472,0.187,55.091,0.125,0.0,0.125,8646656.0,24576.0
2949038080.0,10694656.0,1164304384.0,12612730880.0,38.760,0.0,61.177,0.0,0.0,0.063,114688.0,0.0
2976165888.0,10706944.0,1171189760.0,12578705408.0,56.336,0.565,42.911,0.125,0.0,0.063,13377536.0,225280.0
2986426368.0,10706944.0,1248399360.0,12491235328.0,53.764,1.443,43.915,0.063,0.0,0.816,154841088.0,0.0
2987204608.0,10706944.0,1282777088.0,12456079360.0,60.062,0.374,39.439,0.062,0.0,0.062,69259264.0,0.0
2984501248.0,10706944.0,1285799936.0,12455759872.0,41.901,0.375,57.473,0.0,0.0,0.250,6270976.0,0.0
2987380736.0,10711040.0,1285791744.0,12452884480.0,42.289,0.373,57.152,0.0,0.0,0.187,217088.0,0.0
3002859520.0,10719232.0,1314775040.0,12408414208.0,44.189,0.497,55.065,0.062,0.0,0.186,58331136.0,69632.0
3007320064.0,10727424.0,1388310528.0,12330409984.0,59.938,1.180,38.385,0.124,0.0,0.373,147927040.0,1765376.0
3007791104.0,10727424.0,1411407872.0,12306841600.0,54.421,0.560,44.707,0.062,0.0,0.249,45379584.0,0.0
3002445824.0,10989568.0,1412411392.0,12310921216.0,39.452,0.249,59.739,0.062,0.0,0.498,2232320.0,0.0
3003854848.0,10989568.0,1412526080.0,12309397504.0,42.706,0.436,56.546,0.0,0.0,0.312,45056.0,0.0
3006042112.0,10997760.0,1463279616.0,12256448512.0,43.186,0.685,55.632,0.187,0.0,0.311,101244928.0,147456.0
3008487424.0,10997760.0,1524342784.0,12192940032.0,59.750,0.500,39.438,0.062,0.0,0.250,122650624.0,0.0
3009163264.0,10997760.0,1537335296.0,12179271680.0,45.200,0.436,53.990,0.0,0.0,0.374,26144768.0,0.0
3007426560.0,10997760.0,1537327104.0,12181016576.0,39.263,0.312,60.300,0.0,0.0,0.125,45056.0,0.0
3007254528.0,10997760.0,1543827456.0,12174688256.0,38.202,0.250,61.361,0.062,0.0,0.125,12443648.0,0.0
3006054400.0,11005952.0,1611743232.0,12107964416.0,46.500,0.688,52.500,0.125,0.0,0.188,136040448.0,69632.0
3006537728.0,11005952.0,1658720256.0,12060504064.0,63.648,0.687,35.353,0.062,0.0,0.250,94154752.0,1806336.0
3008217088.0,11005952.0,1663754240.0,12053790720.0,42.224,0.312,57.089,0.062,0.0,0.312,10403840.0,0.0
3008806912.0,11005952.0,1663799296.0,12053155840.0,38.322,0.313,61.365,0.0,0.0,0.0,53248.0,73728.0
3010871296.0,11005952.0,1687953408.0,12026937344.0,40.451,0.626,58.485,0.063,0.0,0.376,48279552.0,0.0
3012100096.0,11014144.0,1752498176.0,11961155584.0,53.026,0.624,46.226,0.125,0.0,0.0,128671744.0,147456.0
3012194304.0,11014144.0,1769795584.0,11943763968.0,52.886,0.310,46.617,0.0,0.0,0.186,34701312.0,1048576.0
3011616768.0,11014144.0,1769799680.0,11944337408.0,39.650,0.750,59.412,0.0,0.0,0.188,36864.0,0.0
3011936256.0,11014144.0,1769988096.0,11943829504.0,37.914,0.125,61.836,0.0,0.0,0.125,57344.0,0.0
3011379200.0,11018240.0,1772396544.0,11941974016.0,38.252,0.248,60.942,0.124,0.0,0.434,4870144.0,131072.0
3018690560.0,11034624.0,1777340416.0,11929702400.0,42.973,1.057,55.659,0.062,0.0,0.249,9670656.0,114688.0
2658365440.0,11075584.0,1774960640.0,12292366336.0,52.489,2.836,44.171,0.063,0.0,0.441,909312.0,1318912.0
1903984640.0,11108352.0,1773801472.0,13047873536.0,58.339,4.028,37.193,0.063,0.0,0.378,638976.0,0.0
2374234112.0,11120640.0,1800585216.0,12550828032.0,70.159,3.619,26.032,0.127,0.0,0.063,53583872.0,0.0
2833780736.0,11137024.0,1869910016.0,12021940224.0,68.076,2.713,28.770,0.189,0.0,0.252,140439552.0,40960.0
2861568000.0,11149312.0,1931624448.0,11932426240.0,59.700,1.064,38.611,0.125,0.0,0.501,123736064.0,618496.0
2864197632.0,11149312.0,1948409856.0,11913011200.0,56.983,0.623,42.269,0.0,0.0,0.125,33767424.0,0.0
2862796800.0,11149312.0,1948413952.0,11914407936.0,31.523,0.0,68.352,0.062,0.0,0.062,61440.0,0.0
2874216448.0,11149312.0,1948549120.0,11902853120.0,38.688,0.188,61.0,0.0,0.0,0.125,49152.0,0.0
2892193792.0,11149312.0,1982009344.0,11851415552.0,47.207,1.004,51.538,0.063,0.0,0.188,67547136.0,0.0
2891849728.0,11157504.0,2040508416.0,11793252352.0,47.085,0.564,51.787,0.125,0.0,0.439,116551680.0,98304.0
2888409088.0,11157504.0,2050666496.0,11786534912.0,46.307,0.248,53.197,0.062,0.0,0.186,20627456.0,0.0
2884407296.0,11157504.0,2050674688.0,11790528512.0,32.876,0.374,66.376,0.0,0.0,0.374,90112.0,2244608.0
2893213696.0,11157504.0,2059935744.0,11772461056.0,36.652,0.685,62.352,0.0,0.0,0.311,18259968.0,0.0
2896793600.0,11157504.0,2101166080.0,11727650816.0,41.099,0.625,57.839,0.125,0.0,0.312,82264064.0,0.0
2897268736.0,11165696.0,2147385344.0,11680948224.0,46.373,1.054,52.325,0.062,0.0,0.186,92819456.0,176128.0
2900664320.0,12689408.0,2154758144.0,11668656128.0,41.397,0.374,57.357,0.249,0.0,0.623,18841600.0,0.0
2897596416.0,12689408.0,2154778624.0,11671703552.0,31.520,0.125,68.230,0.0,0.0,0.125,57344.0,0.0
2901200896.0,12689408.0,2172174336.0,11650703360.0,35.532,0.373,63.721,0.124,0.0,0.249,34832384.0,0.0
2901983232.0,12689408.0,2223837184.0,11598258176.0,43.054,0.814,55.319,0.125,0.0,0.688,103104512.0,0.0
2903068672.0,12697600.0,2257821696.0,11563180032.0,45.358,0.374,53.956,0.125,0.0,0.187,68337664.0,77824.0
2902298624.0,12697600.0,2260320256.0,11561451520.0,34.124,0.187,65.440,0.0,0.0,0.250,5054464.0,0.0
2899623936.0,12705792.0,2260385792.0,11564052480.0,33.041,0.563,66.145,0.125,0.0,0.125,188416.0,1581056.0
2899898368.0,12705792.0,2288029696.0,11536134144.0,32.355,0.250,67.146,0.0,0.0,0.250,56586240.0,0.0
2902982656.0,12705792.0,2342694912.0,11478384640.0,45.711,0.438,53.601,0.125,0.0,0.125,108310528.0,0.0
2902507520.0,12713984.0,2363625472.0,11457921024.0,48.125,0.500,50.938,0.125,0.0,0.312,41844736.0,151552.0
2902065152.0,12713984.0,2365718528.0,11456270336.0,33.292,0.125,66.583,0.0,0.0,0.0,4268032.0,0.0
2902654976.0,12713984.0,2367430656.0,11453968384.0,32.270,0.125,67.480,0.063,0.0,0.063,3735552.0,995328.0
2903973888.0,12713984.0,2407866368.0,11412213760.0,37.774,0.750,61.101,0.063,0.0,0.313,80744448.0,0.0
2904489984.0,12713984.0,2448318464.0,11371245568.0,43.734,0.439,55.388,0.125,0.0,0.313,80715776.0,0.0
2905624576.0,12713984.0,2454085632.0,11364343808.0,41.173,0.187,58.016,0.0,0.0,0.624,11644928.0,0.0
2905608192.0,12726272.0,2454097920.0,11364335616.0,32.752,0.374,66.501,0.125,0.0,0.249,102400.0,212992.0
2905870336.0,12726272.0,2454372352.0,11363799040.0,31.832,0.250,67.917,0.0,0.0,0.0,131072.0,0.0
2906554368.0,12726272.0,2454646784.0,11362840576.0,31.779,0.373,67.164,0.187,0.0,0.498,974848.0,0.0
2941472768.0,12734464.0,2460299264.0,11322261504.0,41.366,1.056,57.081,0.124,0.0,0.373,14675968.0,0.0
2327543808.0,12771328.0,2458550272.0,11937902592.0,42.723,2.760,53.890,0.251,0.0,0.376,2232320.0,319488.0
2114637824.0,12791808.0,2458923008.0,12150415360.0,55.166,3.508,41.008,0.255,0.0,0.064,2236416.0,585728.0
2622640128.0,12808192.0,2493702144.0,11607617536.0,68.616,3.774,27.233,0.252,0.0,0.126,70561792.0,1372160.0
2881425408.0,12816384.0,2570014720.0,11272511488.0,50.471,1.571,47.454,0.189,0.0,0.314,153571328.0,0.0
2885042176.0,13189120.0,2622455808.0,11216080896.0,58.963,0.562,39.913,0.062,0.0,0.500,106004480.0,0.0
2887421952.0,13189120.0,2632298496.0,11203858432.0,49.189,0.250,50.250,0.0,0.0,0.312,19841024.0,0.0
2888781824.0,13201408.0,2632323072.0,11202461696.0,32.272,0.312,67.291,0.0,0.0,0.125,311296.0,401408.0
2907824128.0,13201408.0,2634772480.0,11180969984.0,42.777,0.313,56.723,0.063,0.0,0.125,4268032.0,0.0
2921496576.0,13201408.0,2682576896.0,11119493120.0,46.646,0.745,51.988,0.062,0.0,0.559,96108544.0,0.0
2925654016.0,13201408.0,2725703680.0,11072208896.0,50.0,1.062,48.625,0.062,0.0,0.250,85524480.0,0.0
2923958272.0,13201408.0,2733383680.0,11066224640.0,39.401,0.187,59.788,0.0,0.0,0.623,15773696.0,0.0
2919374848.0,13209600.0,2733387776.0,11070795776.0,33.208,0.125,66.355,0.062,0.0,0.250,69632.0,69632.0
2934075392.0,13209600.0,2744807424.0,11044675584.0,38.336,0.563,60.538,0.0,0.0,0.563,22237184.0,1789952.0
2936057856.0,13209600.0,2797871104.0,10989629440.0,40.752,0.439,58.307,0.063,0.0,0.439,105676800.0,0.0
2936356864.0,13209600.0,2833104896.0,10954096640.0,46.049,0.436,53.267,0.0,0.0,0.249,70823936.0,0.0
2934845440.0,13209600.0,2836967424.0,10951745536.0,37.173,0.560,61.893,0.0,0.0,0.374,7372800.0,0.0
2933673984.0,13217792.0,2836987904.0,10952888320.0,31.500,0.062,68.312,0.062,0.0,0.062,40960.0,139264.0
2936332288.0,13217792.0,2865713152.0,10921504768.0,35.870,0.561,63.506,0.0,0.0,0.062,56991744.0,0.0
2937303040.0,13217792.0,2917797888.0,10868449280.0,46.865,0.993,51.707,0.062,0.0,0.372,104124416.0,1040384.0
2937565184.0,13217792.0,2941521920.0,10844463104.0,41.698,0.248,57.311,0.0,0.0,0.743,46960640.0,0.0
2938122240.0,13217792.0,2942107648.0,10843320320.0,33.749,0.125,65.939,0.062,0.0,0.125,1363968.0,0.0
2945003520.0,13225984.0,2942201856.0,10836336640.0,33.727,0.436,65.713,0.0,0.0,0.124,36864.0,102400.0
2957664256.0,13225984.0,2981810176.0,10784067584.0,33.250,0.438,65.999,0.063,0.0,0.250,78733312.0,0.0
2946912256.0,13225984.0,3030437888.0,10746191872.0,50.678,0.801,48.027,0.062,0.0,0.432,97648640.0,987136.0
2946744320.0,13225984.0,3046572032.0,10730225664.0,42.714,0.438,56.723,0.063,0.0,0.063,31653888.0,0.0
2947092480.0,13225984.0,3046572032.0,10729877504.0,31.810,0.125,68.003,0.0,0.0,0.063,28672.0,0.0
2944450560.0,13234176.0,3049967616.0,10729115648.0,32.689,0.250,66.875,0.062,0.0,0.125,6610944.0,110592.0
2946244608.0,13234176.0,3097329664.0,10679959552.0,36.816,0.746,62.251,0.062,0.0,0.124,94171136.0,0.0
2946473984.0,13234176.0,3134099456.0,10642960384.0,46.763,0.440,52.546,0.0,0.0,0.251,73449472.0,0.0
2946453504.0,13234176.0,3134951424.0,10642128896.0,39.103,0.125,60.585,0.062,0.0,0.125,1626112.0,0.0
2946580480.0,13234176.0,3134951424.0,10642001920.0,32.107,0.187,67.394,0.0,0.0,0.312,49152.0,0.0
2946584576.0,13246464.0,3138772992.0,10638163968.0,32.812,0.438,66.562,0.062,0.0,0.125,7053312.0,69632.0
2947080192.0,13250560.0,3142492160.0,10633945088.0,32.335,0.250,67.353,0.0,0.0,0.062,7065600.0,90112.0
2694479872.0,13266944.0,3144908800.0,10884112384.0,38.557,0.933,59.888,0.062,0.0,0.560,7507968.0,1675264.0
1811382272.0,13283328.0,3142750208.0,11769352192.0,32.935,3.143,62.099,1.069,0.0,0.754,6066176.0,425984.0
2120228864.0,13303808.0,3143032832.0,11460202496.0,53.919,2.528,43.426,0.0,0.0,0.126,163840.0,0.0
2637873152.0,13324288.0,3175723008.0,10909847552.0,68.438,2.750,28.625,0.125,0.0,0.062,65327104.0,434176.0
2906198016.0,13340672.0,3251933184.0,10565296128.0,53.662,1.957,44.066,0.126,0.0,0.189,153169920.0,40960.0
2910482432.0,13340672.0,3302084608.0,10510860288.0,58.391,0.943,40.289,0.063,0.0,0.314,99680256.0,1691648.0
2912985088.0,13340672.0,3314671616.0,10495770624.0,45.823,0.249,53.741,0.0,0.0,0.187,25214976.0,0.0
2911846400.0,13340672.0,3314667520.0,10496913408.0,32.395,0.375,67.104,0.063,0.0,0.063,32768.0,0.0
2926538752.0,13352960.0,3320057856.0,10476818432.0,42.267,0.125,57.483,0.0,0.0,0.125,10280960.0,245760.0
2936061952.0,13352960.0,3365470208.0,10421882880.0,53.325,0.622,45.929,0.062,0.0,0.062,90484736.0,0.0
2937221120.0,13352960.0,3409555456.0,10376638464.0,48.600,0.871,49.782,0.062,0.0,0.685,88133632.0,0.0
2932572160.0,13352960.0,3417329664.0,10373513216.0,39.122,0.125,60.752,0.0,0.0,0.0,15527936.0,0.0
2926706688.0,13352960.0,3418243072.0,10378465280.0,33.104,0.250,66.583,0.0,0.0,0.062,1875968.0,0.0
2938843136.0,13361152.0,3432988672.0,10351575040.0,38.486,0.563,60.701,0.063,0.0,0.188,28880896.0,77824.0
2941001728.0,13361152.0,3482951680.0,10299453440.0,44.444,0.811,54.432,0.062,0.0,0.250,99971072.0,0.0
2941362176.0,13361152.0,3516628992.0,10265415680.0,43.930,0.501,55.131,0.063,0.0,0.375,67166208.0,1585152.0
2941759488.0,13361152.0,3521327104.0,10260320256.0,37.811,0.498,61.505,0.0,0.0,0.187,9789440.0,0.0
2941202432.0,13361152.0,3521662976.0,10260541440.0,32.395,0.063,67.542,0.0,0.0,0.0,57344.0,0.0
2942095360.0,13369344.0,3552854016.0,10228449280.0,32.751,0.561,66.313,0.125,0.0,0.250,61652992.0,131072.0
2942971904.0,13369344.0,3600629760.0,10179796992.0,47.398,0.564,51.787,0.0,0.0,0.251,95989760.0,0.0
2942275584.0,13369344.0,3624562688.0,10156560384.0,39.076,0.562,59.988,0.062,0.0,0.312,48054272.0,0.0
2941501440.0,13369344.0,3627638784.0,10154258432.0,36.115,0.187,63.200,0.062,0.0,0.436,5562368.0,0.0
2941698048.0,13369344.0,3631149056.0,10150551552.0,32.274,0.249,67.040,0.062,0.0,0.374,7106560.0,0.0
2940760064.0,13377536.0,3677499392.0,10105131008.0,34.305,0.682,64.330,0.062,0.0,0.620,91844608.0,73728.0
2941206528.0,13377536.0,3709259776.0,10072924160.0,50.282,0.313,49.217,0.063,0.0,0.125,63270912.0,0.0
2941943808.0,13377536.0,3726602240.0,10054844416.0,35.224,0.374,63.778,0.062,0.0,0.561,34926592.0,0.0
2942296064.0,13377536.0,3730804736.0,10050289664.0,37.961,0.313,61.476,0.0,0.0,0.250,8429568.0,0.0
2942787584.0,13377536.0,3745918976.0,10034683904.0,32.670,0.373,66.459,0.062,0.0,0.436,29417472.0,0.0
2942418944.0,13385728.0,3793428480.0,9987534848.0,39.488,0.499,59.451,0.062,0.0,0.499,95461376.0,73728.0
2942611456.0,13385728.0,3803693056.0,9977077760.0,43.242,0.438,56.133,0.063,0.0,0.125,19968000.0,0.0
2943209472.0,13385728.0,3819171840.0,9961000960.0,33.416,0.249,66.210,0.0,0.0,0.124,30978048.0,0.0
2943279104.0,13385728.0,3819180032.0,9960923136.0,36.080,0.187,63.483,0.062,0.0,0.187,36864.0,2027520.0
2943672320.0,13389824.0,3823079424.0,9956626432.0,33.333,0.497,66.170,0.0,0.0,0.0,7073792.0,0.0
2943676416.0,13398016.0,3823128576.0,9956564992.0,32.565,0.311,66.750,0.062,0.0,0.311,139264.0,147456.0
2483929088.0,13414400.0,3824500736.0,10414923776.0,41.755,1.881,55.862,0.0,0.0,0.502,7626752.0,212992.0
2165764096.0,13426688.0,3824234496.0,10733342720.0,34.555,2.527,62.413,0.063,0.0,0.442,1015808.0,344064.0
2268807168.0,13430784.0,3835797504.0,10618732544.0,64.078,2.904,32.891,0.063,0.0,0.063,24854528.0,106496.0
2702589952.0,13443072.0,3890544640.0,10130190336.0,55.201,2.820,41.667,0.188,0.0,0.125,110108672.0,0.0
2780643328.0,13455360.0,3948621824.0,9994047488.0,49.018,1.457,49.272,0.063,0.0,0.190,115716096.0,352256.0
2915594240.0,13463552.0,3974021120.0,9833689088.0,61.160,1.060,37.406,0.062,0.0,0.312,50683904.0,40960.0
2914578432.0,13463552.0,3991072768.0,9817653248.0,32.256,0.249,66.874,0.062,0.0,0.559,34119680.0,0.0
2920452096.0,13463552.0,3999375360.0,9803476992.0,41.011,0.250,58.365,0.125,0.0,0.250,16838656.0,1798144.0
2937516032.0,13463552.0,4025180160.0,9760608256.0,45.409,0.744,53.226,0.310,0.0,0.310,51871744.0,0.0
2937397248.0,13475840.0,4070797312.0,9715097600.0,44.141,0.744,54.929,0.0,0.0,0.186,91308032.0,229376.0
2946179072.0,13475840.0,4082966528.0,9694146560.0,43.711,0.249,55.479,0.062,0.0,0.498,24752128.0,0.0
2955763712.0,13475840.0,4099223552.0,9668304896.0,35.210,0.500,63.852,0.063,0.0,0.375,32026624.0,0.0
2958749696.0,13475840.0,4112048128.0,9652494336.0,39.386,0.250,59.987,0.063,0.0,0.313,25456640.0,0.0
2961158144.0,13475840.0,4142043136.0,9620090880.0,39.963,0.373,59.229,0.124,0.0,0.311,59310080.0,0.0
2963214336.0,13484032.0,4180996096.0,9579073536.0,44.195,0.687,54.682,0.0,0.0,0.437,78696448.0,73728.0
2962591744.0,13484032.0,4194422784.0,9566269440.0,37.352,0.187,62.211,0.062,0.0,0.187,25989120.0,0.0
2957815808.0,13484032.0,4207054848.0,9558413312.0,35.283,0.124,64.157,0.062,0.0,0.373,25255936.0,0.0
2966790144.0,13488128.0,4221140992.0,9535348736.0,33.769,0.622,65.236,0.062,0.0,0.311,27885568.0,1675264.0
2968551424.0,13488128.0,4265058304.0,9489670144.0,37.079,0.562,61.798,0.062,0.0,0.499,87339008.0,0.0
2971537408.0,13496320.0,4288491520.0,9463242752.0,46.259,0.247,52.876,0.124,0.0,0.495,47370240.0,155648.0
2971705344.0,13496320.0,4301664256.0,9449902080.0,33.396,0.499,65.980,0.0,0.0,0.125,26259456.0,0.0
2969931776.0,13651968.0,4311851008.0,9441333248.0,37.026,0.187,62.228,0.124,0.0,0.436,21032960.0,0.0
2970128384.0,13651968.0,4333588480.0,9419399168.0,32.752,0.187,66.314,0.062,0.0,0.685,42946560.0,1089536.0
2970173440.0,13651968.0,4381368320.0,9371574272.0,41.786,0.812,57.027,0.062,0.0,0.312,95047680.0,0.0
2970624000.0,13651968.0,4396154880.0,9356337152.0,46.326,0.374,52.927,0.0,0.0,0.374,29401088.0,0.0
2970918912.0,13664256.0,4411752448.0,9340432384.0,32.459,0.312,67.104,0.125,0.0,0.0,31350784.0,196608.0
2972094464.0,13664256.0,4422610944.0,9328398336.0,36.740,0.502,62.696,0.063,0.0,0.0,21544960.0,0.0
2972766208.0,13664256.0,4446212096.0,9304125440.0,35.968,0.436,63.286,0.124,0.0,0.187,46772224.0,0.0
2972147712.0,13664256.0,4474159104.0,9276796928.0,37.765,0.187,61.548,0.0,0.0,0.499,55889920.0,0.0
2972119040.0,13664256.0,4480311296.0,9270673408.0,39.424,0.250,60.138,0.063,0.0,0.125,12136448.0,0.0
2972983296.0,13672448.0,4480356352.0,9269755904.0,32.791,0.438,66.521,0.063,0.0,0.188,520192.0,77824.0
2973102080.0,13672448.0,4480569344.0,9269424128.0,31.355,0.187,68.332,0.0,0.0,0.125,49152.0,0.0
2760798208.0,13688832.0,4480233472.0,9482047488.0,37.547,1.059,60.834,0.062,0.0,0.498,307200.0,1814528.0
2353475584.0,13692928.0,4478955520.0,9890643968.0,43.812,2.104,53.589,0.062,0.0,0.433,491520.0,180224.0
2136891392.0,14004224.0,4490051584.0,10095820800.0,48.801,3.409,47.412,0.189,0.0,0.189,22032384.0,212992.0
2514919424.0,14016512.0,4515991552.0,9691840512.0,63.447,3.030,33.207,0.126,0.0,0.189,51503104.0,438272.0
2938281984.0,14016512.0,4554567680.0,9229901824.0,65.765,3.147,30.963,0.063,0.0,0.063,77557760.0,0.0
2946482176.0,14024704.0,4613574656.0,9162686464.0,46.580,0.808,52.177,0.062,0.0,0.373,117534720.0,40960.0
