"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","hosein-New-Server",,,,"User:","root"
"Cmdline:","dstat -m -c -d --output stat_spark_16_2133_2_0_12.csv",,,,"Date:","15 Mar 2018 00:53:20 EDT"

"memory usage",,,,"total cpu usage",,,,,,"dsk/total",
"used","buff","cach","free","usr","sys","idl","wai","hiq","siq","read","writ"
9195835392.0,7700480.0,512573440.0,7021404160.0,19.400,0.167,80.266,0.0,0.0,0.167,73728.0,0.0
9363435520.0,7700480.0,512581632.0,6853795840.0,41.736,1.002,57.095,0.0,0.0,0.167,28672.0,0.0
9363431424.0,7708672.0,512577536.0,6853795840.0,16.847,0.0,82.902,0.0,0.0,0.250,28672.0,73728.0
9363714048.0,7708672.0,512581632.0,6853509120.0,16.861,0.0,82.972,0.083,0.0,0.083,77824.0,0.0
9363841024.0,7708672.0,512581632.0,6853382144.0,16.929,0.166,82.656,0.0,0.0,0.249,40960.0,0.0
9363841024.0,7708672.0,512581632.0,6853382144.0,16.791,0.083,82.793,0.0,0.0,0.333,24576.0,0.0
9363824640.0,7708672.0,512598016.0,6853382144.0,16.819,0.0,82.931,0.0,0.0,0.250,32768.0,0.0
9363824640.0,7716864.0,512589824.0,6853382144.0,16.778,0.083,83.055,0.0,0.0,0.083,40960.0,32768.0
9363828736.0,7716864.0,512585728.0,6853382144.0,16.805,0.0,82.779,0.0,0.0,0.416,32768.0,0.0
9365397504.0,7716864.0,512540672.0,6851858432.0,16.889,0.250,82.446,0.250,0.0,0.166,1417216.0,0.0
9367351296.0,7995392.0,512593920.0,6849572864.0,16.750,0.0,82.500,0.333,0.0,0.417,1957888.0,0.0
9367355392.0,7995392.0,512589824.0,6849572864.0,16.667,0.498,82.587,0.0,0.0,0.249,24576.0,0.0
9367343104.0,8003584.0,512593920.0,6849572864.0,16.764,0.0,82.986,0.083,0.0,0.167,57344.0,32768.0
9367343104.0,8003584.0,512593920.0,6849572864.0,17.012,0.166,82.490,0.0,0.0,0.332,28672.0,0.0
9367457792.0,8003584.0,512606208.0,6849445888.0,16.750,0.083,83.0,0.0,0.0,0.167,57344.0,0.0
9367580672.0,8003584.0,512610304.0,6849318912.0,16.750,0.083,83.0,0.0,0.0,0.167,57344.0,0.0
9367617536.0,8003584.0,512700416.0,6849191936.0,16.736,0.083,82.931,0.0,0.0,0.250,147456.0,0.0
9367801856.0,8007680.0,512704512.0,6848999424.0,16.750,0.167,81.667,1.250,0.0,0.167,40960.0,26918912.0
9368162304.0,8015872.0,512716800.0,6848618496.0,16.889,0.0,82.696,0.083,0.0,0.333,40960.0,90112.0
9368297472.0,8015872.0,512708608.0,6848491520.0,16.833,0.083,82.917,0.0,0.0,0.167,45056.0,0.0
9368371200.0,8015872.0,512729088.0,6848397312.0,16.722,0.250,82.779,0.0,0.0,0.250,53248.0,0.0
9368363008.0,8019968.0,512733184.0,6848397312.0,16.846,0.415,82.573,0.0,0.0,0.166,61440.0,0.0
9368788992.0,8019968.0,521211904.0,6839492608.0,17.402,0.167,82.182,0.0,0.0,0.250,40960.0,0.0
9369628672.0,8028160.0,538300416.0,6821556224.0,16.417,0.500,82.917,0.0,0.0,0.167,32768.0,61440.0
9369403392.0,8028160.0,556081152.0,6804000768.0,16.597,0.250,82.986,0.0,0.0,0.167,28672.0,0.0
9369956352.0,8028160.0,573210624.0,6786318336.0,16.473,0.499,82.862,0.0,0.0,0.166,69632.0,0.0
9370902528.0,8028160.0,590360576.0,6768222208.0,16.583,0.250,83.0,0.0,0.0,0.167,45056.0,0.0
9371127808.0,8028160.0,607563776.0,6750793728.0,16.542,0.582,82.710,0.0,0.0,0.166,28672.0,0.0
9371488256.0,8036352.0,625258496.0,6732730368.0,16.570,0.250,82.848,0.083,0.0,0.250,20480.0,36864.0
9582731264.0,8036352.0,634699776.0,6512046080.0,44.612,2.005,53.216,0.0,0.0,0.167,28672.0,0.0
9583869952.0,8036352.0,634703872.0,6510903296.0,81.426,0.498,17.993,0.0,0.0,0.083,49152.0,0.0
9584885760.0,8036352.0,634703872.0,6509887488.0,81.271,0.418,18.144,0.0,0.0,0.167,32768.0,0.0
9585643520.0,8036352.0,634707968.0,6509125632.0,81.187,0.585,18.144,0.0,0.0,0.084,28672.0,0.0
9587032064.0,8044544.0,634707968.0,6507728896.0,81.260,0.580,17.910,0.0,0.0,0.249,69632.0,36864.0
9587281920.0,8044544.0,634712064.0,6507474944.0,81.229,0.415,18.023,0.0,0.0,0.332,49152.0,0.0
9587724288.0,8044544.0,634712064.0,6507032576.0,81.339,0.502,18.075,0.0,0.0,0.084,28672.0,0.0
9587847168.0,8044544.0,634716160.0,6506905600.0,81.012,0.415,18.076,0.0,0.0,0.498,36864.0,0.0
9589116928.0,8044544.0,634716160.0,6505635840.0,80.134,0.501,19.366,0.0,0.0,0.0,49152.0,0.0
9591775232.0,8052736.0,634716160.0,6502969344.0,83.417,0.083,16.333,0.083,0.0,0.083,28672.0,32768.0
9594560512.0,8052736.0,634724352.0,6500175872.0,83.361,0.083,16.389,0.0,0.0,0.166,61440.0,0.0
9594925056.0,8425472.0,634748928.0,6499414016.0,11.657,0.083,88.260,0.0,0.0,0.0,409600.0,0.0
9595039744.0,8425472.0,634761216.0,6499287040.0,8.361,0.0,91.639,0.0,0.0,0.0,69632.0,0.0
9595162624.0,8425472.0,634765312.0,6499160064.0,8.583,0.0,91.417,0.0,0.0,0.0,36864.0,0.0
9595432960.0,8445952.0,634761216.0,6498873344.0,8.590,0.250,88.824,2.252,0.0,0.083,53248.0,122445824.0
9595416576.0,8445952.0,634777600.0,6498873344.0,8.424,0.0,91.493,0.0,0.0,0.083,28672.0,0.0
9595379712.0,8445952.0,634781696.0,6498906112.0,8.438,0.0,91.562,0.0,0.0,0.0,45056.0,0.0
9595375616.0,8445952.0,634785792.0,6498906112.0,8.500,0.083,91.417,0.0,0.0,0.0,28672.0,0.0
9617854464.0,8445952.0,649543680.0,6461669376.0,15.833,0.417,83.583,0.0,0.0,0.167,24576.0,0.0
9618231296.0,8454144.0,666333184.0,6444494848.0,16.722,0.166,82.779,0.083,0.0,0.250,28672.0,40960.0
9618952192.0,8454144.0,683421696.0,6426685440.0,16.556,0.333,82.862,0.0,0.0,0.250,36864.0,0.0
9619517440.0,8454144.0,700633088.0,6408908800.0,16.542,0.333,82.793,0.0,0.0,0.333,32768.0,0.0
9620525056.0,8454144.0,717561856.0,6390972416.0,16.486,0.333,82.931,0.0,0.0,0.250,49152.0,0.0
9620725760.0,8454144.0,734822400.0,6373511168.0,16.556,0.333,82.862,0.0,0.0,0.250,36864.0,0.0
9620680704.0,8462336.0,752287744.0,6356082688.0,16.653,0.250,82.931,0.0,0.0,0.167,28672.0,32768.0
9621884928.0,8462336.0,769400832.0,6337765376.0,16.583,0.250,83.0,0.0,0.0,0.167,36864.0,0.0
9622339584.0,8589312.0,783581184.0,6323003392.0,13.189,0.334,86.311,0.0,0.0,0.167,167936.0,0.0
9876160512.0,8622080.0,785649664.0,6067081216.0,26.429,2.154,71.085,0.0,0.0,0.331,32768.0,53248.0
10276081664.0,8622080.0,785653760.0,5667155968.0,39.783,4.671,55.296,0.0,0.0,0.250,40960.0,0.0
10500050944.0,8630272.0,785661952.0,5443170304.0,28.167,1.750,70.0,0.0,0.0,0.083,24576.0,188416.0
10757939200.0,8630272.0,785661952.0,5185282048.0,24.627,0.663,74.129,0.083,0.0,0.498,28672.0,0.0
11189403648.0,8630272.0,785661952.0,4753817600.0,27.778,3.317,68.159,0.0,0.0,0.746,40960.0,0.0
11480039424.0,8630272.0,785674240.0,4463169536.0,25.124,0.746,73.549,0.0,0.0,0.580,32768.0,0.0
12085215232.0,8630272.0,785666048.0,3858001920.0,66.667,1.833,31.167,0.0,0.0,0.333,57344.0,0.0
12096385024.0,8630272.0,785670144.0,3846828032.0,27.159,0.166,72.176,0.0,0.0,0.498,45056.0,0.0
12096630784.0,8638464.0,785670144.0,3846574080.0,25.250,0.083,74.500,0.0,0.0,0.167,65536.0,28672.0
12133572608.0,8638464.0,785674240.0,3809628160.0,28.333,2.500,69.0,0.0,0.0,0.167,32768.0,0.0
12868132864.0,8638464.0,785670144.0,3075072000.0,65.167,2.167,32.500,0.0,0.0,0.167,12288.0,0.0
12823556096.0,8638464.0,785678336.0,3119640576.0,25.438,0.083,74.312,0.0,0.0,0.167,73728.0,0.0
12823568384.0,8638464.0,785666048.0,3119640576.0,62.095,0.249,37.573,0.0,0.0,0.083,36864.0,0.0
12823691264.0,8646656.0,785661952.0,3119513600.0,25.188,0.083,74.479,0.083,0.0,0.167,163840.0,28672.0
13259587584.0,8646656.0,785674240.0,2683604992.0,56.0,1.417,42.417,0.0,0.0,0.167,61440.0,0.0
13391040512.0,8658944.0,790978560.0,2546835456.0,33.195,0.747,65.560,0.0,0.0,0.498,36864.0,0.0
13391060992.0,8658944.0,801894400.0,2535899136.0,24.896,0.333,74.604,0.0,0.0,0.167,49152.0,0.0
13391601664.0,8658944.0,812433408.0,2524819456.0,25.021,0.249,74.151,0.083,0.0,0.497,40960.0,0.0
13302480896.0,8691712.0,838651904.0,2587688960.0,26.639,0.498,72.199,0.0,0.0,0.664,32768.0,622592.0
13303250944.0,8691712.0,870961152.0,2554609664.0,24.483,0.579,74.111,0.0,0.0,0.827,36864.0,0.0
13816774656.0,8691712.0,890150912.0,2021896192.0,64.351,2.068,32.672,0.0,0.0,0.910,49152.0,0.0
13817831424.0,8699904.0,922431488.0,1988550656.0,24.459,0.749,71.381,3.078,0.0,0.333,53248.0,163225600.0
13818306560.0,8699904.0,955011072.0,1955495936.0,30.974,0.749,67.860,0.083,0.0,0.333,57344.0,51146752.0
13821874176.0,8708096.0,977403904.0,1929527296.0,98.492,0.503,1.005,0.0,0.0,0.0,40960.0,126976.0
13823819776.0,8708096.0,999583744.0,1905401856.0,97.152,1.005,1.843,0.0,0.0,0.0,28672.0,0.0
13827784704.0,8708096.0,1015205888.0,1885814784.0,97.910,0.669,1.421,0.0,0.0,0.0,45056.0,0.0
13830463488.0,8708096.0,1036574720.0,1861767168.0,96.201,1.073,2.725,0.0,0.0,0.0,24576.0,2248704.0
13831663616.0,8712192.0,1064337408.0,1832800256.0,90.924,0.666,7.660,0.666,0.0,0.083,36864.0,173633536.0
13835669504.0,8732672.0,1061134336.0,1831976960.0,9.933,1.586,88.314,0.0,0.0,0.167,40960.0,176128.0
13838966784.0,8732672.0,1067995136.0,1821818880.0,8.438,0.334,91.145,0.084,0.0,0.0,28672.0,0.0
13838807040.0,8732672.0,1079742464.0,1810231296.0,8.410,0.250,91.341,0.0,0.0,0.0,28672.0,0.0
14129733632.0,8749056.0,1080500224.0,1518530560.0,45.636,4.323,48.961,0.665,0.0,0.416,40960.0,172576768.0
14175948800.0,8749056.0,1080504320.0,1472311296.0,46.917,0.250,52.667,0.0,0.0,0.167,36864.0,0.0
14193078272.0,8757248.0,1080508416.0,1455169536.0,26.105,0.167,73.478,0.083,0.0,0.167,32768.0,196608.0
14455279616.0,8757248.0,1080512512.0,1192964096.0,47.298,1.164,51.205,0.0,0.0,0.333,32768.0,0.0
14556225536.0,8757248.0,1080512512.0,1092018176.0,39.601,0.832,59.401,0.0,0.0,0.166,36864.0,0.0
14648025088.0,8761344.0,1080520704.0,1000206336.0,36.417,0.583,60.417,2.500,0.0,0.083,40960.0,89346048.0
14929256448.0,8761344.0,1080471552.0,719024128.0,38.449,1.001,60.050,0.250,0.0,0.250,86016.0,54587392.0
15001063424.0,8769536.0,1080524800.0,647155712.0,31.977,0.498,67.193,0.0,0.0,0.332,40960.0,57344.0
15183396864.0,8769536.0,1080528896.0,464818176.0,42.727,0.748,56.193,0.0,0.0,0.333,20480.0,0.0
15183519744.0,8769536.0,1080532992.0,464691200.0,40.898,0.083,58.770,0.0,0.0,0.249,57344.0,0.0
15359750144.0,8769536.0,1080545280.0,288448512.0,41.542,0.829,57.214,0.0,0.0,0.415,32768.0,0.0
15148720128.0,8769536.0,1080541184.0,499482624.0,24.563,0.167,75.104,0.0,0.0,0.167,40960.0,0.0
15398277120.0,8785920.0,1080889344.0,249561088.0,40.433,0.832,58.319,0.083,0.0,0.333,335872.0,8192.0
15536025600.0,8683520.0,1025089536.0,167714816.0,43.203,0.834,55.796,0.083,0.0,0.083,20480.0,159744.0
15662903296.0,8679424.0,905887744.0,160043008.0,60.583,1.0,38.333,0.0,0.0,0.083,40960.0,278528.0
15879720960.0,8679424.0,686784512.0,162328576.0,93.201,2.073,4.229,0.0,0.0,0.498,53248.0,1024000.0
15882252288.0,8683520.0,686788608.0,159789056.0,93.289,0.414,5.717,0.0,0.0,0.580,28672.0,0.0
15883005952.0,8683520.0,686796800.0,159027200.0,42.263,0.083,57.404,0.0,0.0,0.250,24576.0,0.0
15883026432.0,8699904.0,686792704.0,158994432.0,44.767,0.083,54.651,0.083,0.0,0.415,36864.0,106496.0
15963471872.0,8691712.0,585404416.0,179945472.0,32.083,0.583,67.167,0.0,0.0,0.167,45056.0,1261568.0
15970062336.0,8691712.0,585416704.0,173342720.0,56.976,0.167,42.523,0.0,0.0,0.334,28672.0,0.0
15970430976.0,8695808.0,585424896.0,172961792.0,33.417,0.167,66.417,0.0,0.0,0.0,49152.0,0.0
15970541568.0,8695808.0,585441280.0,172834816.0,27.061,0.250,72.523,0.083,0.0,0.083,36864.0,0.0
15970500608.0,8704000.0,585441280.0,172867584.0,25.125,0.083,74.791,0.0,0.0,0.0,28672.0,106496.0
15970500608.0,8704000.0,585441280.0,172867584.0,25.291,0.250,74.459,0.0,0.0,0.0,49152.0,0.0
15995412480.0,8704000.0,555966464.0,177430528.0,47.132,0.249,52.203,0.0,0.0,0.416,45056.0,626688.0
15995527168.0,8712192.0,555970560.0,177303552.0,28.033,0.084,71.883,0.0,0.0,0.0,24576.0,0.0
15995883520.0,8712192.0,559677440.0,173240320.0,25.917,0.167,73.833,0.0,0.0,0.083,32768.0,0.0
15995801600.0,8720384.0,566845440.0,166146048.0,25.125,0.167,74.708,0.0,0.0,0.0,53248.0,77824.0
15996006400.0,8720384.0,573640704.0,159145984.0,25.167,0.083,74.667,0.0,0.0,0.083,32768.0,0.0
15995912192.0,8720384.0,573370368.0,159510528.0,26.101,0.416,73.400,0.0,0.0,0.083,40960.0,53248.0
15998140416.0,8728576.0,574513152.0,156131328.0,28.607,0.334,70.976,0.0,0.0,0.083,32768.0,811008.0
15997902848.0,8728576.0,574496768.0,156385280.0,16.833,0.417,82.750,0.0,0.0,0.0,20480.0,303104.0
15998140416.0,8736768.0,574365696.0,156270592.0,16.722,0.250,82.779,0.083,0.0,0.166,53248.0,57966592.0
15997603840.0,8736768.0,570474496.0,160698368.0,33.416,0.249,66.168,0.0,0.0,0.166,24576.0,241664.0
16073154560.0,8757248.0,479428608.0,176173056.0,26.811,1.415,71.524,0.0,0.0,0.250,2818048.0,1585152.0
16073482240.0,8757248.0,488878080.0,166395904.0,37.438,0.166,62.063,0.0,0.0,0.333,9469952.0,0.0
16082636800.0,8757248.0,485437440.0,160681984.0,37.748,0.497,61.258,0.0,0.0,0.497,8417280.0,102400.0
16082169856.0,8765440.0,471674880.0,174903296.0,27.288,0.166,72.296,0.0,0.0,0.250,9732096.0,266240.0
16082415616.0,8765440.0,479682560.0,166649856.0,34.523,0.083,64.813,0.0,0.0,0.581,8290304.0,0.0
16086671360.0,8765440.0,486727680.0,155348992.0,52.750,0.167,46.750,0.0,0.0,0.333,6856704.0,0.0
16087322624.0,8765440.0,483917824.0,157507584.0,41.480,0.083,58.105,0.0,0.0,0.333,8974336.0,40960.0
16093339648.0,8765440.0,469393408.0,166014976.0,50.166,0.332,49.252,0.0,0.0,0.249,7516160.0,126976.0
16093556736.0,8777728.0,479703040.0,155475968.0,42.298,0.167,57.202,0.0,0.0,0.333,4358144.0,86016.0
16093147136.0,8785920.0,471064576.0,164515840.0,20.865,0.665,76.642,1.663,0.0,0.166,32768.0,50143232.0
16091189248.0,8785920.0,464048128.0,173490176.0,68.880,0.498,30.373,0.0,0.0,0.249,45056.0,188416.0
